county,precinct,office,district,party,candidate,votes,early voting,election day,provisional,mail
Siskiyou,M4032 GREENHORN CONS,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,M5000 HENLEY,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,M5001 CALLAHAN CONS,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,M5009 KLAMATH CONS,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,M5012 HORNBROOK,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,M5018 SEIAD,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,M5025 WALKER CONS,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,M5026 COTTONWOOD CONS,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,M5038 GREENHORN 5,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P1000 MCCLOUD CONS,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P1002 MONTAGUE 2,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P1003 WILLOW CREEK,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P1026 BIG SPRINGS,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P1105 DORRIS 1,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P1110 MONTAGUE 1,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P2009 DUNSMUIR 3,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P2014 MT SHASTA 3,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P2015 MT SHASTA 5,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P2019 KINSTREY,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P2100 DUNSMUIR CONS,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P2110 MT SHASTA 1,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P2111 MT SHASTA 2,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P2115 MT SHASTA 4,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P3000 BUTTEVILLE,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P3004 GRENADA,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P3006 LAKE SHASTINA M,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P3007 LAKE SHASTINA E,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P3009 MAYTEN,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P3014 SISSON,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P3111 WEED 1,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P3112 WEED 2,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P4030 FOREST MTN,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P4110 YREKA 1,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P4112 YREKA 2,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P4115 YREKA 3,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P4116 YREKA 4,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P4118 YREKA 5,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",2,2,0,0,2
Siskiyou,P4121 YREKA 6,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P5003 GREENVIEW CONS,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P5005 ETNA 2,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P5008 FT JONES 2,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P5011 HAPPY CAMP,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P5103 ETNA 1,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,P5107 FT JONES 1,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0,0
Siskiyou,M1001 BOGUS,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,M1006 SHASTA CONS,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,M1009 MACDOEL,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,M1014 PONDOSA CONS,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,M1015 MCCLOUD 3,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,M1060 BUTTE CONS,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,M1117 TULELAKE 1,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,M3002 GAZELLE CONS,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,M3013 WARREN,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,M4001 DELPHIC CONS,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,M4032 GREENHORN CONS,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,M5000 HENLEY,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,M5001 CALLAHAN CONS,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,M5009 KLAMATH CONS,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,M5012 HORNBROOK,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,M5018 SEIAD,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,M5025 WALKER CONS,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,M5026 COTTONWOOD CONS,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,M5038 GREENHORN 5,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P1000 MCCLOUD CONS,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P1002 MONTAGUE 2,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P1003 WILLOW CREEK,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P1026 BIG SPRINGS,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P1105 DORRIS 1,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P1110 MONTAGUE 1,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P2009 DUNSMUIR 3,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P2014 MT SHASTA 3,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P2015 MT SHASTA 5,President,,DEM,"JOHN K. DELANEY",1,1,0,0,1
Siskiyou,P2019 KINSTREY,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P2100 DUNSMUIR CONS,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P2110 MT SHASTA 1,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P2111 MT SHASTA 2,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P2115 MT SHASTA 4,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P3000 BUTTEVILLE,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P3004 GRENADA,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P3006 LAKE SHASTINA M,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P3007 LAKE SHASTINA E,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P3009 MAYTEN,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P3014 SISSON,President,,DEM,"JOHN K. DELANEY",1,1,0,0,1
Siskiyou,P3111 WEED 1,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P3112 WEED 2,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P4030 FOREST MTN,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P4110 YREKA 1,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P4112 YREKA 2,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P4115 YREKA 3,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P4116 YREKA 4,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P4118 YREKA 5,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P4121 YREKA 6,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P5003 GREENVIEW CONS,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P5005 ETNA 2,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P5008 FT JONES 2,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P5011 HAPPY CAMP,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P5103 ETNA 1,President,,DEM,"JOHN K. DELANEY",0,0,0,0,0
Siskiyou,P5107 FT JONES 1,President,,DEM,"JOHN K. DELANEY",1,1,0,0,1
Siskiyou,M1001 BOGUS,President,,DEM,"AMY KLOBUCHAR",1,1,0,0,1
Siskiyou,M1006 SHASTA CONS,President,,DEM,"AMY KLOBUCHAR",5,5,0,0,5
Siskiyou,M1009 MACDOEL,President,,DEM,"AMY KLOBUCHAR",1,1,0,0,1
Siskiyou,M1014 PONDOSA CONS,President,,DEM,"AMY KLOBUCHAR",2,2,0,0,2
Siskiyou,M1015 MCCLOUD 3,President,,DEM,"AMY KLOBUCHAR",2,2,0,0,2
Siskiyou,M1060 BUTTE CONS,President,,DEM,"AMY KLOBUCHAR",0,0,0,0,0
Siskiyou,M1117 TULELAKE 1,President,,DEM,"AMY KLOBUCHAR",1,1,0,0,1
Siskiyou,M3002 GAZELLE CONS,President,,DEM,"AMY KLOBUCHAR",2,2,0,0,2
Siskiyou,M3013 WARREN,President,,DEM,"AMY KLOBUCHAR",3,3,0,0,3
Siskiyou,M4001 DELPHIC CONS,President,,DEM,"AMY KLOBUCHAR",2,2,0,0,2
Siskiyou,M4032 GREENHORN CONS,President,,DEM,"AMY KLOBUCHAR",0,0,0,0,0
Siskiyou,M5000 HENLEY,President,,DEM,"AMY KLOBUCHAR",0,0,0,0,0
Siskiyou,M5001 CALLAHAN CONS,President,,DEM,"AMY KLOBUCHAR",4,4,0,0,4
Siskiyou,M5009 KLAMATH CONS,President,,DEM,"AMY KLOBUCHAR",5,5,0,0,5
Siskiyou,M5012 HORNBROOK,President,,DEM,"AMY KLOBUCHAR",0,0,0,0,0
Siskiyou,M5018 SEIAD,President,,DEM,"AMY KLOBUCHAR",6,6,0,0,6
Siskiyou,M5025 WALKER CONS,President,,DEM,"AMY KLOBUCHAR",5,5,0,0,5
Siskiyou,M5026 COTTONWOOD CONS,President,,DEM,"AMY KLOBUCHAR",3,3,0,0,3
Siskiyou,M5038 GREENHORN 5,President,,DEM,"AMY KLOBUCHAR",2,2,0,0,2
Siskiyou,P1000 MCCLOUD CONS,President,,DEM,"AMY KLOBUCHAR",10,9,1,0,9
Siskiyou,P1002 MONTAGUE 2,President,,DEM,"AMY KLOBUCHAR",4,4,0,0,4
Siskiyou,P1003 WILLOW CREEK,President,,DEM,"AMY KLOBUCHAR",4,4,0,0,4
Siskiyou,P1026 BIG SPRINGS,President,,DEM,"AMY KLOBUCHAR",1,1,0,0,1
Siskiyou,P1105 DORRIS 1,President,,DEM,"AMY KLOBUCHAR",1,0,1,0,0
Siskiyou,P1110 MONTAGUE 1,President,,DEM,"AMY KLOBUCHAR",2,2,0,0,2
Siskiyou,P2009 DUNSMUIR 3,President,,DEM,"AMY KLOBUCHAR",2,2,0,0,2
Siskiyou,P2014 MT SHASTA 3,President,,DEM,"AMY KLOBUCHAR",25,25,0,0,25
Siskiyou,P2015 MT SHASTA 5,President,,DEM,"AMY KLOBUCHAR",9,9,0,0,9
Siskiyou,P2019 KINSTREY,President,,DEM,"AMY KLOBUCHAR",10,10,0,0,10
Siskiyou,P2100 DUNSMUIR CONS,President,,DEM,"AMY KLOBUCHAR",9,8,1,0,8
Siskiyou,P2110 MT SHASTA 1,President,,DEM,"AMY KLOBUCHAR",3,3,0,0,3
Siskiyou,P2111 MT SHASTA 2,President,,DEM,"AMY KLOBUCHAR",13,11,2,0,11
Siskiyou,P2115 MT SHASTA 4,President,,DEM,"AMY KLOBUCHAR",14,14,0,0,14
Siskiyou,P3000 BUTTEVILLE,President,,DEM,"AMY KLOBUCHAR",26,26,0,0,26
Siskiyou,P3004 GRENADA,President,,DEM,"AMY KLOBUCHAR",1,1,0,0,1
Siskiyou,P3006 LAKE SHASTINA M,President,,DEM,"AMY KLOBUCHAR",5,5,0,0,5
Siskiyou,P3007 LAKE SHASTINA E,President,,DEM,"AMY KLOBUCHAR",11,11,0,0,11
Siskiyou,P3009 MAYTEN,President,,DEM,"AMY KLOBUCHAR",3,3,0,0,3
Siskiyou,P3014 SISSON,President,,DEM,"AMY KLOBUCHAR",11,11,0,0,11
Siskiyou,P3111 WEED 1,President,,DEM,"AMY KLOBUCHAR",1,1,0,0,1
Siskiyou,P3112 WEED 2,President,,DEM,"AMY KLOBUCHAR",3,2,1,0,2
Siskiyou,P4030 FOREST MTN,President,,DEM,"AMY KLOBUCHAR",3,2,1,0,2
Siskiyou,P4110 YREKA 1,President,,DEM,"AMY KLOBUCHAR",10,10,0,0,10
Siskiyou,P4112 YREKA 2,President,,DEM,"AMY KLOBUCHAR",9,9,0,0,9
Siskiyou,P4115 YREKA 3,President,,DEM,"AMY KLOBUCHAR",5,5,0,0,5
Siskiyou,P4116 YREKA 4,President,,DEM,"AMY KLOBUCHAR",5,5,0,0,5
Siskiyou,P4118 YREKA 5,President,,DEM,"AMY KLOBUCHAR",12,12,0,0,12
Siskiyou,P4121 YREKA 6,President,,DEM,"AMY KLOBUCHAR",7,7,0,0,7
Siskiyou,P5003 GREENVIEW CONS,President,,DEM,"AMY KLOBUCHAR",6,6,0,0,6
Siskiyou,P5005 ETNA 2,President,,DEM,"AMY KLOBUCHAR",9,8,1,0,8
Siskiyou,P5008 FT JONES 2,President,,DEM,"AMY KLOBUCHAR",6,6,0,0,6
Siskiyou,P5011 HAPPY CAMP,President,,DEM,"AMY KLOBUCHAR",3,3,0,0,3
Siskiyou,P5103 ETNA 1,President,,DEM,"AMY KLOBUCHAR",6,5,1,0,5
Siskiyou,P5107 FT JONES 1,President,,DEM,"AMY KLOBUCHAR",0,0,0,0,0
Siskiyou,M1001 BOGUS,President,,DEM,"BERNIE SANDERS",22,22,0,0,22
Siskiyou,M1006 SHASTA CONS,President,,DEM,"BERNIE SANDERS",10,10,0,0,10
Siskiyou,M1009 MACDOEL,President,,DEM,"BERNIE SANDERS",16,16,0,0,16
Siskiyou,M1014 PONDOSA CONS,President,,DEM,"BERNIE SANDERS",16,16,0,1,15
Siskiyou,M1015 MCCLOUD 3,President,,DEM,"BERNIE SANDERS",19,19,0,1,18
Siskiyou,M1060 BUTTE CONS,President,,DEM,"BERNIE SANDERS",2,2,0,0,2
Siskiyou,M1117 TULELAKE 1,President,,DEM,"BERNIE SANDERS",5,5,0,0,5
Siskiyou,M3002 GAZELLE CONS,President,,DEM,"BERNIE SANDERS",6,6,0,1,5
Siskiyou,M3013 WARREN,President,,DEM,"BERNIE SANDERS",15,15,0,0,15
Siskiyou,M4001 DELPHIC CONS,President,,DEM,"BERNIE SANDERS",7,7,0,0,7
Siskiyou,M4032 GREENHORN CONS,President,,DEM,"BERNIE SANDERS",7,7,0,0,7
Siskiyou,M5000 HENLEY,President,,DEM,"BERNIE SANDERS",14,14,0,0,14
Siskiyou,M5001 CALLAHAN CONS,President,,DEM,"BERNIE SANDERS",31,31,0,1,30
Siskiyou,M5009 KLAMATH CONS,President,,DEM,"BERNIE SANDERS",14,14,0,0,14
Siskiyou,M5012 HORNBROOK,President,,DEM,"BERNIE SANDERS",3,3,0,0,3
Siskiyou,M5018 SEIAD,President,,DEM,"BERNIE SANDERS",17,17,0,0,17
Siskiyou,M5025 WALKER CONS,President,,DEM,"BERNIE SANDERS",27,27,0,1,26
Siskiyou,M5026 COTTONWOOD CONS,President,,DEM,"BERNIE SANDERS",10,10,0,0,10
Siskiyou,M5038 GREENHORN 5,President,,DEM,"BERNIE SANDERS",15,15,0,0,15
Siskiyou,P1000 MCCLOUD CONS,President,,DEM,"BERNIE SANDERS",36,27,9,2,25
Siskiyou,P1002 MONTAGUE 2,President,,DEM,"BERNIE SANDERS",9,6,3,0,6
Siskiyou,P1003 WILLOW CREEK,President,,DEM,"BERNIE SANDERS",24,16,8,1,15
Siskiyou,P1026 BIG SPRINGS,President,,DEM,"BERNIE SANDERS",28,17,11,0,17
Siskiyou,P1105 DORRIS 1,President,,DEM,"BERNIE SANDERS",9,8,1,1,7
Siskiyou,P1110 MONTAGUE 1,President,,DEM,"BERNIE SANDERS",38,27,11,1,26
Siskiyou,P2009 DUNSMUIR 3,President,,DEM,"BERNIE SANDERS",25,20,5,0,20
Siskiyou,P2014 MT SHASTA 3,President,,DEM,"BERNIE SANDERS",90,66,24,1,65
Siskiyou,P2015 MT SHASTA 5,President,,DEM,"BERNIE SANDERS",79,57,22,2,55
Siskiyou,P2019 KINSTREY,President,,DEM,"BERNIE SANDERS",99,73,26,5,68
Siskiyou,P2100 DUNSMUIR CONS,President,,DEM,"BERNIE SANDERS",133,90,43,3,87
Siskiyou,P2110 MT SHASTA 1,President,,DEM,"BERNIE SANDERS",128,82,46,7,75
Siskiyou,P2111 MT SHASTA 2,President,,DEM,"BERNIE SANDERS",108,80,28,7,73
Siskiyou,P2115 MT SHASTA 4,President,,DEM,"BERNIE SANDERS",125,101,24,11,90
Siskiyou,P3000 BUTTEVILLE,President,,DEM,"BERNIE SANDERS",98,82,16,3,79
Siskiyou,P3004 GRENADA,President,,DEM,"BERNIE SANDERS",18,14,4,0,14
Siskiyou,P3006 LAKE SHASTINA M,President,,DEM,"BERNIE SANDERS",48,36,12,1,35
Siskiyou,P3007 LAKE SHASTINA E,President,,DEM,"BERNIE SANDERS",79,61,18,0,61
Siskiyou,P3009 MAYTEN,President,,DEM,"BERNIE SANDERS",15,10,5,1,9
Siskiyou,P3014 SISSON,President,,DEM,"BERNIE SANDERS",71,57,14,0,57
Siskiyou,P3111 WEED 1,President,,DEM,"BERNIE SANDERS",63,40,23,7,33
Siskiyou,P3112 WEED 2,President,,DEM,"BERNIE SANDERS",52,36,16,2,34
Siskiyou,P4030 FOREST MTN,President,,DEM,"BERNIE SANDERS",22,18,4,1,17
Siskiyou,P4110 YREKA 1,President,,DEM,"BERNIE SANDERS",48,39,9,7,32
Siskiyou,P4112 YREKA 2,President,,DEM,"BERNIE SANDERS",35,22,13,2,20
Siskiyou,P4115 YREKA 3,President,,DEM,"BERNIE SANDERS",45,25,20,1,24
Siskiyou,P4116 YREKA 4,President,,DEM,"BERNIE SANDERS",34,23,11,2,21
Siskiyou,P4118 YREKA 5,President,,DEM,"BERNIE SANDERS",43,25,18,1,24
Siskiyou,P4121 YREKA 6,President,,DEM,"BERNIE SANDERS",38,27,11,2,25
Siskiyou,P5003 GREENVIEW CONS,President,,DEM,"BERNIE SANDERS",62,38,24,2,36
Siskiyou,P5005 ETNA 2,President,,DEM,"BERNIE SANDERS",39,31,8,1,30
Siskiyou,P5008 FT JONES 2,President,,DEM,"BERNIE SANDERS",29,21,8,0,21
Siskiyou,P5011 HAPPY CAMP,President,,DEM,"BERNIE SANDERS",63,29,34,1,28
Siskiyou,P5103 ETNA 1,President,,DEM,"BERNIE SANDERS",23,19,4,1,18
Siskiyou,P5107 FT JONES 1,President,,DEM,"BERNIE SANDERS",24,16,8,2,14
Siskiyou,M1001 BOGUS,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,M1006 SHASTA CONS,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,M1009 MACDOEL,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,M1014 PONDOSA CONS,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,M1015 MCCLOUD 3,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,M1060 BUTTE CONS,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,M1117 TULELAKE 1,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,M3002 GAZELLE CONS,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,M3013 WARREN,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,M4001 DELPHIC CONS,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,M4032 GREENHORN CONS,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,M5000 HENLEY,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,M5001 CALLAHAN CONS,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,M5009 KLAMATH CONS,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,M5012 HORNBROOK,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,M5018 SEIAD,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,M5025 WALKER CONS,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,M5026 COTTONWOOD CONS,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,M5038 GREENHORN 5,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P1000 MCCLOUD CONS,President,,DEM,"JOE SESTAK",1,1,0,0,1
Siskiyou,P1002 MONTAGUE 2,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P1003 WILLOW CREEK,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P1026 BIG SPRINGS,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P1105 DORRIS 1,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P1110 MONTAGUE 1,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P2009 DUNSMUIR 3,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P2014 MT SHASTA 3,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P2015 MT SHASTA 5,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P2019 KINSTREY,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P2100 DUNSMUIR CONS,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P2110 MT SHASTA 1,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P2111 MT SHASTA 2,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P2115 MT SHASTA 4,President,,DEM,"JOE SESTAK",1,1,0,0,1
Siskiyou,P3000 BUTTEVILLE,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P3004 GRENADA,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P3006 LAKE SHASTINA M,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P3007 LAKE SHASTINA E,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P3009 MAYTEN,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P3014 SISSON,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P3111 WEED 1,President,,DEM,"JOE SESTAK",1,1,0,0,1
Siskiyou,P3112 WEED 2,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P4030 FOREST MTN,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P4110 YREKA 1,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P4112 YREKA 2,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P4115 YREKA 3,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P4116 YREKA 4,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P4118 YREKA 5,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P4121 YREKA 6,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P5003 GREENVIEW CONS,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P5005 ETNA 2,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P5008 FT JONES 2,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P5011 HAPPY CAMP,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,P5103 ETNA 1,President,,DEM,"JOE SESTAK",1,1,0,0,1
Siskiyou,P5107 FT JONES 1,President,,DEM,"JOE SESTAK",0,0,0,0,0
Siskiyou,M1001 BOGUS,President,,DEM,"TOM STEYER",1,1,0,0,1
Siskiyou,M1006 SHASTA CONS,President,,DEM,"TOM STEYER",0,0,0,0,0
Siskiyou,M1009 MACDOEL,President,,DEM,"TOM STEYER",0,0,0,0,0
Siskiyou,M1014 PONDOSA CONS,President,,DEM,"TOM STEYER",0,0,0,0,0
Siskiyou,M1015 MCCLOUD 3,President,,DEM,"TOM STEYER",2,2,0,0,2
Siskiyou,M1060 BUTTE CONS,President,,DEM,"TOM STEYER",0,0,0,0,0
Siskiyou,M1117 TULELAKE 1,President,,DEM,"TOM STEYER",0,0,0,0,0
Siskiyou,M3002 GAZELLE CONS,President,,DEM,"TOM STEYER",1,1,0,0,1
Siskiyou,M3013 WARREN,President,,DEM,"TOM STEYER",0,0,0,0,0
Siskiyou,M4001 DELPHIC CONS,President,,DEM,"TOM STEYER",0,0,0,0,0
Siskiyou,M4032 GREENHORN CONS,President,,DEM,"TOM STEYER",2,2,0,0,2
Siskiyou,M5000 HENLEY,President,,DEM,"TOM STEYER",0,0,0,0,0
Siskiyou,M5001 CALLAHAN CONS,President,,DEM,"TOM STEYER",0,0,0,0,0
