county,precinct,candidate,office,district,party,election_day,mail,votes,
Mariposa,Ponderosa 5002 ,Christopher N Carlson,Governor ,,GRN,0,0,0,
Mariposa,Ponderosa 5002 ,Thomas Jefferson Cares,Governor ,,DEM,0,0,0,
Mariposa,Ponderosa 5002 ,John Chiang,Governor ,,DEM,11,19,30,
Mariposa,Ponderosa 5002 ,John H Cox,Governor ,,REP,38,102,140,
Mariposa,Ponderosa 5002 ,Amanda Renteria ,Governor ,,DEM,2,4,6,
Mariposa,Ponderosa 5002 ,Delaine Eastin,Governor ,,DEM,0,5,5,
Mariposa,Ponderosa 5002 ,Jeffrey Edward Taylor,Governor ,,NON,0,0,0,
Mariposa,Ponderosa 5002 ,Klement Tinaj,Governor ,,DEM,0,0,0,
Mariposa,Ponderosa 5002 ,"Hakan ""Hawk"" Mikado",Governor ,,NON,0,0,0,
Mariposa,Ponderosa 5002 ,Albert Caesar Mezzetti,Governor ,,DEM,0,0,0,
Mariposa,Ponderosa 5002 ,Gavin Newsom,Governor ,,DEM,10,39,49,
Mariposa,Ponderosa 5002 ,"Robert C. Newman, II",Governor ,,REP,0,1,1,
Mariposa,Ponderosa 5002 ,Jeff Bleich,Lieutenant Governor,,DEM,1,14,15,
Mariposa,Ponderosa 5002 ,Eleni Kounalakis,Lieutenant Governor,,DEM,9,31,40,
Mariposa,Ponderosa 5002 ,Cameron Gharabiklou,Lieutenant Governor,,DEM,2,2,4,
Mariposa,Ponderosa 5002 ,Tim Ferreira,Lieutenant Governor,,LIB,3,8,11,
Mariposa,Ponderosa 5002 ,David Fennell,Lieutenant Governor,,REP,22,44,66,
Mariposa,Ponderosa 5002 ,Danny Thomas,Lieutenant Governor,,NON,1,2,3,
Mariposa,Ponderosa 5002 ,Cole Harris,Lieutenant Governor,,REP,24,57,81,
Mariposa,Ponderosa 5002 ,Ed Hernandez,Lieutenant Governor,,DEM,13,36,49,
Mariposa,Ponderosa 5002 ,David R Hernandez,Lieutenant Governor,,REP,13,32,45,
Mariposa,Ponderosa 5002 ,Lydia Ortega,Lieutenant Governor,,REP,13,18,31,
Mariposa,Ponderosa 5002 ,Gayle McLaughlin,Lieutenant Governor,,NON,2,6,8,
Mariposa,Ponderosa 5002 ,Steve Poizner,Insurance Commissioner,,NON,62,149,211,
Mariposa,Ponderosa 5002 ,Ricardo Lara,Insurance Commissioner,,DEM,17,50,67,
Mariposa,Ponderosa 5002 ,Nathalie Hrizi,Insurance Commissioner,,PF,6,14,20,
Mariposa,Ponderosa 5002 ,Asif Mahmood,Insurance Commissioner,,DEM,8,22,30,
Mariposa,Ponderosa 5002 ,Gerald Plummer,U S Senate,,DEM,0,0,0,
Mariposa,Ponderosa 5002 ,Tom Palzer,U S Senate,,REP,1,8,9,
Mariposa,Ponderosa 5002 ,John Thompson Parker,U S Senate,,PF,0,3,3,
Mariposa,Ponderosa 5002 ,Douglas Howard Pierce,U S Senate,,DEM,0,0,0,
Mariposa,Ponderosa 5002 ,Herbert G Peters,U S Senate,,DEM,2,5,7,
Mariposa,Ponderosa 5002 ,James P Bradley,U S Senate,,REP,23,27,50,
Mariposa,Ponderosa 5002 ,Arun K Bhumitra ,U S Senate,,REP,8,18,26,
Mariposa,Ponderosa 5002 ,Jerry Joseph Laws,U S Senate,,REP,5,4,9,
Mariposa,Ponderosa 5002 ,Patrick Little,U S Senate,,REP,4,4,8,
Mariposa,Ponderosa 5002 ,Tim Gildersleeve,U S Senate,,NON,1,0,1,
Mariposa,Ponderosa 5002 ,Michael Fahmy Girgis,U S Senate,,NON,0,0,0,
Mariposa,Ponderosa 5002 ,Don J Grundmann,U S Senate,,NON,2,0,2,
Mariposa,Ponderosa 5002 ,Rash Bihari Ghosh,U S Senate,,NON,0,0,0,
Mariposa,Ponderosa 5002 ,Ling Ling Shi,U S Senate,,NON,0,0,0,
Mariposa,Ponderosa 5002 ,"John ""Jack"" Crew",U S Senate,,REP,4,8,12,
Mariposa,Ponderosa 5002 ,Erin Cruz,U S Senate,,REP,9,24,33,
Mariposa,Ponderosa 5002 ,Derrick Michael Reid,U S Senate,,LIB,3,6,9,
Mariposa,Ponderosa 5002 ,Dianne Feinstein,U S Senate,,DEM,17,53,70,
Mariposa,Ponderosa 5002 ,Colleen Shea Fernald,U S Senate,,NON,0,1,1,
Mariposa,Ponderosa 5002 ,Adrienne Nicole Edward,U S Senate,,DEM,0,3,3,
Mariposa,Ponderosa 5002 ,Paul A Taylor,U S Senate,,REP,5,31,36,
Mariposa,Ponderosa 5002 ,Donnie O Turner,U S Senate,,DEM,0,2,2,
Mariposa,Ponderosa 5002 ,Pat Harris,U S Senate,,DEM,4,3,7,
Mariposa,Ponderosa 5002 ,Alison Hartson,U S Senate,,DEM,2,7,9,
Mariposa,Ponderosa 5002 ,Jason M Hanania,U S Senate,,NON,0,3,3,
Mariposa,Ponderosa 5002 ,David Hildebrand,U S Senate,,DEM,0,1,1,
Mariposa,Ponderosa 5002 ,Lee Olson,U S Senate,,NON,1,3,4,
Mariposa,Ponderosa 5002 ,"Roque ""Rocky"" De La Fuente",U S Senate,,REP,4,1,5,
Mariposa,Ponderosa 5002 ,Kevin De Leon,U S Senate,,DEM,2,16,18,
Mariposa,Ponderosa 5002 ,Kevin Mottus,U S Senate,,REP,4,8,12,
Mariposa,Ponderosa 5002 ,David Moore,U S Senate,,NON,0,0,0,
Mariposa,Ponderosa 5002 ,Mario Nabliba ,U S Senate,,REP,0,0,0,
Mariposa,Ponderosa 5002 ,Regina Bateson,U S House,4,DEM,4,18,22,
Mariposa,Ponderosa 5002 ,Robert Lawton,U S House,4,DEM,4,6,10,
Mariposa,Ponderosa 5002 ,Mitchell White,U S House,4,REP,6,9,15,
Mariposa,Ponderosa 5002 ,Roza Calderon,U S House,4,DEM,2,8,10,
Mariposa,Ponderosa 5002 ,Tom McClintock,U S House,4,REP,72,148,220,
Mariposa,Ponderosa 5002 ,Jessica Morse ,U S House,4,DEM,18,53,71,
Mariposa,Ponderosa 5002 ,Tom Pratt,State Senate,8,DEM,11,49,60,
Mariposa,Ponderosa 5002 ,Mark Belden,State Senate,8,NON,3,15,18,
Mariposa,Ponderosa 5002 ,Andreas Borgeas,State Senate,8,REP,75,151,226,
Mariposa,Ponderosa 5002 ,Paulina Miranda ,State Senate,8,DEM,14,26,40,
Mariposa,Ponderosa 5002 ,Carla J Neal,State Assembly ,5,DEM,24,80,104,
Mariposa,Ponderosa 5002 ,Frank Bigelow,State Assembly ,5,REP,77,165,242,
Mariposa,Wawona 5003 ,,Registered Voters,,,,,148,
Mariposa,Wawona 5003 ,,Ballots Cast,,,0,87,87,
Mariposa,Wawona 5003 ,Josh Jones,Governor ,,GRN,0,0,0,
Mariposa,Wawona 5003 ,J Bribiesca,Governor ,,DEM,0,0,0,
Mariposa,Wawona 5003 ,Gloria Estela La Riva,Governor ,,PF,0,0,0,
Mariposa,Wawona 5003 ,Peter Y Liu,Governor ,,REP,0,0,0,
Mariposa,Wawona 5003 ,Antonio Villaraigosa,Governor ,,DEM,0,7,7,
Mariposa,Wawona 5003 ,Yvonne Girard,Governor ,,REP,0,0,0,
Mariposa,Wawona 5003 ,Robert Davidson Griffis,Governor ,,DEM,0,0,0,
Mariposa,Wawona 5003 ,Shubham Goel,Governor ,,NON,0,0,0,
Mariposa,Wawona 5003 ,Travis Allen,Governor ,,REP,0,9,9,
Mariposa,Wawona 5003 ,Akinyemi Agbede,Governor ,,DEM,0,0,0,
Mariposa,Wawona 5003 ,Johnny Wattenburg,Governor ,,NON,0,0,0,
Mariposa,Wawona 5003 ,Nickolas Wildstar,Governor ,,LIB,0,0,0,
Mariposa,Wawona 5003 ,Desmond Silveira,Governor ,,NON,0,0,0,
Mariposa,Wawona 5003 ,Michael Shellenberger,Governor ,,DEM,0,3,3,
Mariposa,Wawona 5003 ,Zoltan Istvan,Governor ,,LIB,0,0,0,
Mariposa,Wawona 5003 ,Christopher N Carlson,Governor ,,GRN,0,0,0,
Mariposa,Wawona 5003 ,Thomas Jefferson Cares,Governor ,,DEM,0,0,0,
Mariposa,Wawona 5003 ,John Chiang,Governor ,,DEM,0,3,3,
Mariposa,Wawona 5003 ,John H Cox,Governor ,,REP,0,34,34,
Mariposa,Wawona 5003 ,Amanda Renteria ,Governor ,,DEM,0,1,1,
Mariposa,Wawona 5003 ,Delaine Eastin,Governor ,,DEM,0,2,2,
Mariposa,Wawona 5003 ,Jeffrey Edward Taylor,Governor ,,NON,0,0,0,
Mariposa,Wawona 5003 ,Klement Tinaj,Governor ,,DEM,0,0,0,
Mariposa,Wawona 5003 ,"Hakan ""Hawk"" Mikado",Governor ,,NON,0,1,1,
Mariposa,Wawona 5003 ,Albert Caesar Mezzetti,Governor ,,DEM,0,0,0,
Mariposa,Wawona 5003 ,Gavin Newsom,Governor ,,DEM,0,25,25,
Mariposa,Wawona 5003 ,"Robert C. Newman, II",Governor ,,REP,0,0,0,
Mariposa,Wawona 5003 ,Jeff Bleich,Lieutenant Governor,,DEM,0,12,12,
Mariposa,Wawona 5003 ,Eleni Kounalakis,Lieutenant Governor,,DEM,0,17,17,
Mariposa,Wawona 5003 ,Cameron Gharabiklou,Lieutenant Governor,,DEM,0,1,1,
Mariposa,Wawona 5003 ,Tim Ferreira,Lieutenant Governor,,LIB,0,0,0,
Mariposa,Wawona 5003 ,David Fennell,Lieutenant Governor,,REP,0,11,11,
Mariposa,Wawona 5003 ,Danny Thomas,Lieutenant Governor,,NON,0,1,1,
Mariposa,Wawona 5003 ,Cole Harris,Lieutenant Governor,,REP,0,16,16,
Mariposa,Wawona 5003 ,Ed Hernandez,Lieutenant Governor,,DEM,0,7,7,
Mariposa,Wawona 5003 ,David R Hernandez,Lieutenant Governor,,REP,0,5,5,
Mariposa,Wawona 5003 ,Lydia Ortega,Lieutenant Governor,,REP,0,12,12,
Mariposa,Wawona 5003 ,Gayle McLaughlin,Lieutenant Governor,,NON,0,3,3,
Mariposa,Wawona 5003 ,Steve Poizner,Insurance Commissioner,,NON,0,50,50,
Mariposa,Wawona 5003 ,Ricardo Lara,Insurance Commissioner,,DEM,0,19,19,
Mariposa,Wawona 5003 ,Nathalie Hrizi,Insurance Commissioner,,PF,0,2,2,
Mariposa,Wawona 5003 ,Asif Mahmood,Insurance Commissioner,,DEM,0,7,7,
Mariposa,Wawona 5003 ,Gerald Plummer,U S Senate,,DEM,0,0,0,
Mariposa,Wawona 5003 ,Tom Palzer,U S Senate,,REP,0,0,0,
Mariposa,Wawona 5003 ,John Thompson Parker,U S Senate,,PF,0,0,0,
Mariposa,Wawona 5003 ,Douglas Howard Pierce,U S Senate,,DEM,0,0,0,
Mariposa,Wawona 5003 ,Herbert G Peters,U S Senate,,DEM,0,2,2,
Mariposa,Wawona 5003 ,James P Bradley,U S Senate,,REP,0,13,13,
Mariposa,Wawona 5003 ,Arun K Bhumitra ,U S Senate,,REP,0,4,4,
Mariposa,Wawona 5003 ,Jerry Joseph Laws,U S Senate,,REP,0,3,3,
Mariposa,Wawona 5003 ,Patrick Little,U S Senate,,REP,0,2,2,
Mariposa,Wawona 5003 ,Tim Gildersleeve,U S Senate,,NON,0,1,1,
Mariposa,Wawona 5003 ,Michael Fahmy Girgis,U S Senate,,NON,0,0,0,
Mariposa,Wawona 5003 ,Don J Grundmann,U S Senate,,NON,0,0,0,
Mariposa,Wawona 5003 ,Rash Bihari Ghosh,U S Senate,,NON,0,0,0,
Mariposa,Wawona 5003 ,Ling Ling Shi,U S Senate,,NON,0,0,0,
Mariposa,Wawona 5003 ,"John ""Jack"" Crew",U S Senate,,REP,0,1,1,
Mariposa,Wawona 5003 ,Erin Cruz,U S Senate,,REP,0,12,12,
Mariposa,Wawona 5003 ,Derrick Michael Reid,U S Senate,,LIB,0,0,0,
Mariposa,Wawona 5003 ,Dianne Feinstein,U S Senate,,DEM,0,31,31,
Mariposa,Wawona 5003 ,Colleen Shea Fernald,U S Senate,,NON,0,2,2,
Mariposa,Wawona 5003 ,Adrienne Nicole Edward,U S Senate,,DEM,0,1,1,
Mariposa,Wawona 5003 ,Paul A Taylor,U S Senate,,REP,0,4,4,
Mariposa,Wawona 5003 ,Donnie O Turner,U S Senate,,DEM,0,1,1,
Mariposa,Wawona 5003 ,Pat Harris,U S Senate,,DEM,0,1,1,
Mariposa,Wawona 5003 ,Alison Hartson,U S Senate,,DEM,0,0,0,
Mariposa,Wawona 5003 ,Jason M Hanania,U S Senate,,NON,0,0,0,
Mariposa,Wawona 5003 ,David Hildebrand,U S Senate,,DEM,0,0,0,
Mariposa,Wawona 5003 ,Lee Olson,U S Senate,,NON,0,0,0,
Mariposa,Wawona 5003 ,"Roque ""Rocky"" De La Fuente",U S Senate,,REP,0,0,0,
Mariposa,Wawona 5003 ,Kevin De Leon,U S Senate,,DEM,0,5,5,
Mariposa,Wawona 5003 ,Kevin Mottus,U S Senate,,REP,0,0,0,
Mariposa,Wawona 5003 ,David Moore,U S Senate,,NON,0,0,0,
Mariposa,Wawona 5003 ,Mario Nabliba ,U S Senate,,REP,0,0,0,
Mariposa,Wawona 5003 ,Regina Bateson,U S House,4,DEM,0,11,11,
Mariposa,Wawona 5003 ,Robert Lawton,U S House,4,DEM,0,0,0,
Mariposa,Wawona 5003 ,Mitchell White,U S House,4,REP,0,3,3,
Mariposa,Wawona 5003 ,Roza Calderon,U S House,4,DEM,0,7,7,
Mariposa,Wawona 5003 ,Tom McClintock,U S House,4,REP,0,43,43,
Mariposa,Wawona 5003 ,Jessica Morse ,U S House,4,DEM,0,22,22,
Mariposa,Wawona 5003 ,Tom Pratt,State Senate,8,DEM,0,18,18,
Mariposa,Wawona 5003 ,Mark Belden,State Senate,8,NON,0,2,2,
Mariposa,Wawona 5003 ,Andreas Borgeas,State Senate,8,REP,0,48,48,
Mariposa,Wawona 5003 ,Paulina Miranda ,State Senate,8,DEM,0,17,17,
Mariposa,Wawona 5003 ,Carla J Neal,State Assembly ,5,DEM,0,37,37,
Mariposa,Wawona 5003 ,Frank Bigelow,State Assembly ,5,REP,0,44,44,
Mariposa,Westfall 5004 ,,Registered Voters,,,,,667,
Mariposa,Westfall 5004 ,,Ballots Cast,,,98,295,393,
Mariposa,Westfall 5004 ,Josh Jones,Governor ,,GRN,1,0,1,
Mariposa,Westfall 5004 ,J Bribiesca,Governor ,,DEM,0,0,0,
Mariposa,Westfall 5004 ,Gloria Estela La Riva,Governor ,,PF,1,0,1,
Mariposa,Westfall 5004 ,Peter Y Liu,Governor ,,REP,0,0,0,
Mariposa,Westfall 5004 ,Antonio Villaraigosa,Governor ,,DEM,5,28,33,
Mariposa,Westfall 5004 ,Yvonne Girard,Governor ,,REP,0,3,3,
Mariposa,Westfall 5004 ,Robert Davidson Griffis,Governor ,,DEM,0,1,1,
Mariposa,Westfall 5004 ,Shubham Goel,Governor ,,NON,0,0,0,
Mariposa,Westfall 5004 ,Travis Allen,Governor ,,REP,31,90,121,
Mariposa,Westfall 5004 ,Akinyemi Agbede,Governor ,,DEM,0,0,0,
Mariposa,Westfall 5004 ,Johnny Wattenburg,Governor ,,NON,0,0,0,
Mariposa,Westfall 5004 ,Nickolas Wildstar,Governor ,,LIB,0,0,0,
Mariposa,Westfall 5004 ,Desmond Silveira,Governor ,,NON,0,0,0,
Mariposa,Westfall 5004 ,Michael Shellenberger,Governor ,,DEM,1,3,4,
Mariposa,Westfall 5004 ,Zoltan Istvan,Governor ,,LIB,0,0,0,
Mariposa,Westfall 5004 ,Christopher N Carlson,Governor ,,GRN,0,0,0,
Mariposa,Westfall 5004 ,Thomas Jefferson Cares,Governor ,,DEM,0,1,1,
Mariposa,Westfall 5004 ,John Chiang,Governor ,,DEM,4,15,19,
Mariposa,Westfall 5004 ,John H Cox,Governor ,,REP,33,85,118,
Mariposa,Westfall 5004 ,Amanda Renteria ,Governor ,,DEM,1,5,6,
Mariposa,Westfall 5004 ,Delaine Eastin,Governor ,,DEM,2,8,10,
Mariposa,Westfall 5004 ,Jeffrey Edward Taylor,Governor ,,NON,0,1,1,
Mariposa,Westfall 5004 ,Klement Tinaj,Governor ,,DEM,0,0,0,
Mariposa,Westfall 5004 ,"Hakan ""Hawk"" Mikado",Governor ,,NON,0,0,0,
Mariposa,Westfall 5004 ,Albert Caesar Mezzetti,Governor ,,DEM,0,0,0,
Mariposa,Westfall 5004 ,Gavin Newsom,Governor ,,DEM,17,49,66,
Mariposa,Westfall 5004 ,"Robert C. Newman, II",Governor ,,REP,0,2,2,
Mariposa,Westfall 5004 ,Jeff Bleich,Lieutenant Governor,,DEM,5,15,20,
Mariposa,Westfall 5004 ,Eleni Kounalakis,Lieutenant Governor,,DEM,8,33,41,
Mariposa,Westfall 5004 ,Cameron Gharabiklou,Lieutenant Governor,,DEM,0,4,4,
Mariposa,Westfall 5004 ,Tim Ferreira,Lieutenant Governor,,LIB,1,0,1,
Mariposa,Westfall 5004 ,David Fennell,Lieutenant Governor,,REP,12,51,63,
Mariposa,Westfall 5004 ,Danny Thomas,Lieutenant Governor,,NON,2,0,2,
Mariposa,Westfall 5004 ,Cole Harris,Lieutenant Governor,,REP,25,68,93,
Mariposa,Westfall 5004 ,Ed Hernandez,Lieutenant Governor,,DEM,19,60,79,
Mariposa,Westfall 5004 ,David R Hernandez,Lieutenant Governor,,REP,12,18,30,
Mariposa,Westfall 5004 ,Lydia Ortega,Lieutenant Governor,,REP,7,24,31,
Mariposa,Westfall 5004 ,Gayle McLaughlin,Lieutenant Governor,,NON,1,9,10,
Mariposa,Westfall 5004 ,Steve Poizner,Insurance Commissioner,,NON,52,153,205,
Mariposa,Westfall 5004 ,Ricardo Lara,Insurance Commissioner,,DEM,24,85,109,
Mariposa,Westfall 5004 ,Nathalie Hrizi,Insurance Commissioner,,PF,3,10,13,
Mariposa,Westfall 5004 ,Asif Mahmood,Insurance Commissioner,,DEM,7,26,33,
Mariposa,Westfall 5004 ,Gerald Plummer,U S Senate,,DEM,0,0,0,
Mariposa,Westfall 5004 ,Tom Palzer,U S Senate,,REP,2,9,11,
Mariposa,Westfall 5004 ,John Thompson Parker,U S Senate,,PF,1,1,2,
Mariposa,Westfall 5004 ,Douglas Howard Pierce,U S Senate,,DEM,0,1,1,
Mariposa,Westfall 5004 ,Herbert G Peters,U S Senate,,DEM,1,2,3,
Mariposa,Westfall 5004 ,James P Bradley,U S Senate,,REP,10,42,52,
Mariposa,Westfall 5004 ,Arun K Bhumitra ,U S Senate,,REP,13,24,37,
Mariposa,Westfall 5004 ,Jerry Joseph Laws,U S Senate,,REP,2,8,10,
Mariposa,Westfall 5004 ,Patrick Little,U S Senate,,REP,4,3,7,
Mariposa,Westfall 5004 ,Tim Gildersleeve,U S Senate,,NON,1,2,3,
Mariposa,Westfall 5004 ,Michael Fahmy Girgis,U S Senate,,NON,0,0,0,
Mariposa,Westfall 5004 ,Don J Grundmann,U S Senate,,NON,0,0,0,
Mariposa,Westfall 5004 ,Rash Bihari Ghosh,U S Senate,,NON,2,0,2,
Mariposa,Westfall 5004 ,Ling Ling Shi,U S Senate,,NON,0,0,0,
Mariposa,Westfall 5004 ,"John ""Jack"" Crew",U S Senate,,REP,2,8,10,
Mariposa,Westfall 5004 ,Erin Cruz,U S Senate,,REP,5,27,32,
Mariposa,Westfall 5004 ,Derrick Michael Reid,U S Senate,,LIB,0,2,2,
Mariposa,Westfall 5004 ,Dianne Feinstein,U S Senate,,DEM,25,85,110,
Mariposa,Westfall 5004 ,Colleen Shea Fernald,U S Senate,,NON,0,2,2,
Mariposa,Westfall 5004 ,Adrienne Nicole Edward,U S Senate,,DEM,0,3,3,
Mariposa,Westfall 5004 ,Paul A Taylor,U S Senate,,REP,9,24,33,
Mariposa,Westfall 5004 ,Donnie O Turner,U S Senate,,DEM,2,0,2,
Mariposa,Westfall 5004 ,Pat Harris,U S Senate,,DEM,0,0,0,
Mariposa,Westfall 5004 ,Alison Hartson,U S Senate,,DEM,2,6,8,
Mariposa,Westfall 5004 ,Jason M Hanania,U S Senate,,NON,0,1,1,
Mariposa,Westfall 5004 ,David Hildebrand,U S Senate,,DEM,0,0,0,
Mariposa,Westfall 5004 ,Lee Olson,U S Senate,,NON,0,3,3,
Mariposa,Westfall 5004 ,"Roque ""Rocky"" De La Fuente",U S Senate,,REP,1,8,9,
Mariposa,Westfall 5004 ,Kevin De Leon,U S Senate,,DEM,0,16,16,
Mariposa,Westfall 5004 ,Kevin Mottus,U S Senate,,REP,3,6,9,
Mariposa,Westfall 5004 ,David Moore,U S Senate,,NON,0,1,1,
Mariposa,Westfall 5004 ,Mario Nabliba ,U S Senate,,REP,1,0,1,
Mariposa,Westfall 5004 ,Regina Bateson,U S House,4,DEM,8,22,30,
Mariposa,Westfall 5004 ,Robert Lawton,U S House,4,DEM,2,7,9,
Mariposa,Westfall 5004 ,Mitchell White,U S House,4,REP,7,10,17,
Mariposa,Westfall 5004 ,Roza Calderon,U S House,4,DEM,3,7,10,
Mariposa,Westfall 5004 ,Tom McClintock,U S House,4,REP,49,170,219,
Mariposa,Westfall 5004 ,Jessica Morse ,U S House,4,DEM,23,69,92,
Mariposa,Westfall 5004 ,Tom Pratt,State Senate,8,DEM,13,42,55,
Mariposa,Westfall 5004 ,Mark Belden,State Senate,8,NON,6,10,16,
Mariposa,Westfall 5004 ,Andreas Borgeas,State Senate,8,REP,60,171,231,
Mariposa,Westfall 5004 ,Paulina Miranda ,State Senate,8,DEM,10,55,65,
Mariposa,Westfall 5004 ,Carla J Neal,State Assembly ,5,DEM,26,99,125,
Mariposa,Westfall 5004 ,Frank Bigelow,State Assembly ,5,REP,61,183,244,
Mariposa,Humbug Creek 5005 ,,Registered Voters,,,,,549,
Mariposa,Humbug Creek 5005 ,,Ballots Cast,,,80,218,298,
Mariposa,Humbug Creek 5005 ,Josh Jones,Governor ,,GRN,0,2,2,
Mariposa,Humbug Creek 5005 ,J Bribiesca,Governor ,,DEM,0,0,0,
Mariposa,Humbug Creek 5005 ,Gloria Estela La Riva,Governor ,,PF,0,1,1,
Mariposa,Humbug Creek 5005 ,Peter Y Liu,Governor ,,REP,0,0,0,
Mariposa,Humbug Creek 5005 ,Antonio Villaraigosa,Governor ,,DEM,5,16,21,
Mariposa,Humbug Creek 5005 ,Yvonne Girard,Governor ,,REP,0,2,2,
Mariposa,Humbug Creek 5005 ,Robert Davidson Griffis,Governor ,,DEM,0,0,0,
Mariposa,Humbug Creek 5005 ,Shubham Goel,Governor ,,NON,0,0,0,
Mariposa,Humbug Creek 5005 ,Travis Allen,Governor ,,REP,23,59,82,
Mariposa,Humbug Creek 5005 ,Akinyemi Agbede,Governor ,,DEM,0,0,0,
Mariposa,Humbug Creek 5005 ,Johnny Wattenburg,Governor ,,NON,0,0,0,
Mariposa,Humbug Creek 5005 ,Nickolas Wildstar,Governor ,,LIB,0,0,0,
Mariposa,Humbug Creek 5005 ,Desmond Silveira,Governor ,,NON,1,0,1,
Mariposa,Humbug Creek 5005 ,Michael Shellenberger,Governor ,,DEM,0,0,0,
Mariposa,Humbug Creek 5005 ,Zoltan Istvan,Governor ,,LIB,0,0,0,
Mariposa,Humbug Creek 5005 ,Christopher N Carlson,Governor ,,GRN,0,0,0,
Mariposa,Humbug Creek 5005 ,Thomas Jefferson Cares,Governor ,,DEM,0,0,0,
Mariposa,Humbug Creek 5005 ,John Chiang,Governor ,,DEM,6,12,18,
Mariposa,Humbug Creek 5005 ,John H Cox,Governor ,,REP,32,76,108,
Mariposa,Humbug Creek 5005 ,Amanda Renteria ,Governor ,,DEM,2,1,3,
Mariposa,Humbug Creek 5005 ,Delaine Eastin,Governor ,,DEM,1,6,7,
Mariposa,Humbug Creek 5005 ,Jeffrey Edward Taylor,Governor ,,NON,0,0,0,
Mariposa,Humbug Creek 5005 ,Klement Tinaj,Governor ,,DEM,0,0,0,
Mariposa,Humbug Creek 5005 ,"Hakan ""Hawk"" Mikado",Governor ,,NON,0,0,0,
Mariposa,Humbug Creek 5005 ,Albert Caesar Mezzetti,Governor ,,DEM,0,0,0,
Mariposa,Humbug Creek 5005 ,Gavin Newsom,Governor ,,DEM,10,40,50,
Mariposa,Humbug Creek 5005 ,"Robert C. Newman, II",Governor ,,REP,0,1,1,
Mariposa,Humbug Creek 5005 ,Jeff Bleich,Lieutenant Governor,,DEM,0,10,10,
Mariposa,Humbug Creek 5005 ,Eleni Kounalakis,Lieutenant Governor,,DEM,6,28,34,
Mariposa,Humbug Creek 5005 ,Cameron Gharabiklou,Lieutenant Governor,,DEM,1,1,2,
Mariposa,Humbug Creek 5005 ,Tim Ferreira,Lieutenant Governor,,LIB,2,8,10,
Mariposa,Humbug Creek 5005 ,David Fennell,Lieutenant Governor,,REP,16,46,62,
Mariposa,Humbug Creek 5005 ,Danny Thomas,Lieutenant Governor,,NON,1,3,4,
Mariposa,Humbug Creek 5005 ,Cole Harris,Lieutenant Governor,,REP,20,45,65,
Mariposa,Humbug Creek 5005 ,Ed Hernandez,Lieutenant Governor,,DEM,9,29,38,
Mariposa,Humbug Creek 5005 ,David R Hernandez,Lieutenant Governor,,REP,9,15,24,
Mariposa,Humbug Creek 5005 ,Lydia Ortega,Lieutenant Governor,,REP,5,15,20,
Mariposa,Humbug Creek 5005 ,Gayle McLaughlin,Lieutenant Governor,,NON,4,10,14,
Mariposa,Humbug Creek 5005 ,Steve Poizner,Insurance Commissioner,,NON,42,129,171,
Mariposa,Humbug Creek 5005 ,Ricardo Lara,Insurance Commissioner,,DEM,17,43,60,
Mariposa,Humbug Creek 5005 ,Nathalie Hrizi,Insurance Commissioner,,PF,2,10,12,
Mariposa,Humbug Creek 5005 ,Asif Mahmood,Insurance Commissioner,,DEM,4,13,17,
Mariposa,Humbug Creek 5005 ,Gerald Plummer,U S Senate,,DEM,1,0,1,
Mariposa,Humbug Creek 5005 ,Tom Palzer,U S Senate,,REP,2,6,8,
Mariposa,Humbug Creek 5005 ,John Thompson Parker,U S Senate,,PF,0,2,2,
Mariposa,Humbug Creek 5005 ,Douglas Howard Pierce,U S Senate,,DEM,0,2,2,
Mariposa,Humbug Creek 5005 ,Herbert G Peters,U S Senate,,DEM,0,3,3,
Mariposa,Humbug Creek 5005 ,James P Bradley,U S Senate,,REP,22,26,48,
Mariposa,Humbug Creek 5005 ,Arun K Bhumitra ,U S Senate,,REP,12,18,30,
Mariposa,Humbug Creek 5005 ,Jerry Joseph Laws,U S Senate,,REP,2,7,9,
Mariposa,Humbug Creek 5005 ,Patrick Little,U S Senate,,REP,0,1,1,
Mariposa,Humbug Creek 5005 ,Tim Gildersleeve,U S Senate,,NON,0,1,1,
Mariposa,Humbug Creek 5005 ,Michael Fahmy Girgis,U S Senate,,NON,0,0,0,
Mariposa,Humbug Creek 5005 ,Don J Grundmann,U S Senate,,NON,0,0,0,
Mariposa,Humbug Creek 5005 ,Rash Bihari Ghosh,U S Senate,,NON,1,0,1,
Mariposa,Humbug Creek 5005 ,Ling Ling Shi,U S Senate,,NON,0,0,0,
Mariposa,Humbug Creek 5005 ,"John ""Jack"" Crew",U S Senate,,REP,2,5,7,
Mariposa,Humbug Creek 5005 ,Erin Cruz,U S Senate,,REP,2,9,11,
Mariposa,Humbug Creek 5005 ,Derrick Michael Reid,U S Senate,,LIB,0,0,0,
Mariposa,Humbug Creek 5005 ,Dianne Feinstein,U S Senate,,DEM,16,50,66,
Mariposa,Humbug Creek 5005 ,Colleen Shea Fernald,U S Senate,,NON,0,0,0,
Mariposa,Humbug Creek 5005 ,Adrienne Nicole Edward,U S Senate,,DEM,0,0,0,
Mariposa,Humbug Creek 5005 ,Paul A Taylor,U S Senate,,REP,4,21,25,
Mariposa,Humbug Creek 5005 ,Donnie O Turner,U S Senate,,DEM,0,1,1,
