county,precinct,office,district,party,candidate,votes,election_day,absentee,mail
Tulare,499048   ELBOW CREEK,Governor,,,Ballots,408,138,270,0
Tulare,499102   GRACE COMM. #4,Governor,,,Ballots,610,187,423,0
Tulare,499116   CUTLER SCHOOL,Governor,,,Ballots,314,135,179,0
Tulare,499117   OROSI MEM. #1,Governor,,,Ballots,553,178,373,2
Tulare,499118   OROSI MEM. #2,Governor,,,Ballots,326,95,231,0
Tulare,499232   IVANHOE MEM.,Governor,,,Ballots,556,226,330,0
Tulare,499313   WOODLAKE MEM. #3,Governor,,,Ballots,358,105,253,0
Tulare,499801   MB DINUBA,Governor,,,Ballots,1458,10,11,1437
Tulare,499802   MB MONSON-SULTANA,Governor,,,Ballots,221,4,3,214
Tulare,499803   MB VISALIA,Governor,,,Ballots,21,0,0,21
Tulare,499805   MB IVANHOE,Governor,,,Ballots,8,0,0,8
Tulare,499806   MB VISALIA,Governor,,,Ballots,45,0,1,44
Tulare,499807   MB VISALIA,Governor,,,Ballots,222,1,1,220
Tulare,499808   MB VISALIA,Governor,,,Ballots,20,0,0,20
Tulare,499809   MB GOSHEN,Governor,,,Ballots,35,2,0,33
Tulare,499811   MB CUTLER-OROSI,Governor,,,Ballots,199,4,1,194
Tulare,499812   MB TRAVER,Governor,,,Ballots,436,3,6,427
Tulare,499813   MB KINGSBURG,Governor,,,Ballots,5,0,0,5
Tulare,499814   MB VISALIA,Governor,,,Ballots,7,0,0,7
Tulare,499815   MB IVANHOE,Governor,,,Ballots,894,16,5,873
Tulare,499816   MB CULTER-OROSI,Governor,,,Ballots,51,0,1,50
Tulare,499817   MB CUTLER-OROSI,Governor,,,Ballots,369,7,0,362
Tulare,499818   MB CULTER-OROSI,Governor,,,Ballots,219,4,1,214
Tulare,499819   MB CUTLER-OROSI,Governor,,,Ballots,60,0,0,60
Tulare,499820   MB YETTEM,Governor,,,Ballots,15,3,0,12
Tulare,499821   MB EXETER,Governor,,,Ballots,115,2,1,112
Tulare,499822   MB YETTEM,Governor,,,Ballots,18,0,2,16
Tulare,499823   MB WOODLAKE,Governor,,,Ballots,73,2,1,70
Tulare,499824   MB WOODLAKE,Governor,,,Ballots,217,0,1,216
Tulare,499825   MB WOODLAKE,Governor,,,Ballots,92,5,1,86
Tulare,499826   MB YETTEM,Governor,,,Ballots,2,0,0,2
Tulare,499827   MB YETTEM,Governor,,,Ballots,4,0,0,4
Tulare,499828   MB WOODLAKE,Governor,,,Ballots,36,1,0,35
Tulare,499829   MB WOODLKAE,Governor,,,Ballots,57,1,0,56
Tulare,499830   MB BADGER,Governor,,,Ballots,16,0,0,16
Tulare,499832   MB ORANGE COVE,Governor,,,Ballots,94,2,0,92
Tulare,499834   MB WOODLAKE,Governor,,,Ballots,12,1,0,11
Tulare,499836   MB CUTLER-OROSI,Governor,,,Ballots,10,0,0,10
Tulare,499837   MB YETTEM,Governor,,,Ballots,1,0,0,1
Tulare,504001   PORTERVILLE,Governor,,,Ballots,872,370,500,2
Tulare,504002   PORTERVILLE,Governor,,,Ballots,543,226,317,0
Tulare,504005   PORTERVILLE MEM. #1,Governor,,,Ballots,289,104,185,0
Tulare,504011   PORTERVILLE MEM. #2,Governor,,,Ballots,383,169,214,0
Tulare,504012   PORTERVILLE,Governor,,,Ballots,695,222,467,6
Tulare,504801   MB PORTERVILLE,Governor,,,Ballots,419,0,2,417
Tulare,504802   MB PORTERVILLE,Governor,,,Ballots,370,0,0,370
Tulare,504803   MB PORTERVILLE,Governor,,,Ballots,0,0,0,0
Tulare,504804   MB PORTERVILLE,Governor,,,Ballots,117,0,0,117
Tulare,504805   MB PORTERVILLE,Governor,,,Ballots,66,0,0,66
Tulare,504807   MB PORTERVILLE,Governor,,,Ballots,125,0,0,125
Tulare,504901   PORTERVILLE MEM. #3,Governor,,,Ballots,735,336,398,1
Tulare,504903   PORTERVILLE,Governor,,,Ballots,950,400,547,3
Tulare,504905   PORTERVILLE,Governor,,,Ballots,1388,582,804,2
Tulare,504907   PORTERVILLE MEM. #4,Governor,,,Ballots,692,250,442,0
Tulare,504909   HENDERSON BAPTIST,Governor,,,Ballots,167,70,97,0
Tulare,504915   HENDERSON BAPTIST,Governor,,,Ballots,810,343,466,1
Tulare,504919   PORTERVILLE,Governor,,,Ballots,642,281,360,1
Tulare,504936   GRAND AVE. METHOD,Governor,,,Ballots,1027,403,621,3
Tulare,599108   RICHGROVE MEM.,Governor,,,Ballots,265,130,135,0
Tulare,599306   SPRINGVILLE MEM.,Governor,,,Ballots,1878,701,1177,0
Tulare,599315   TULE RIVER,Governor,,,Ballots,167,125,42,0
Tulare,599350   TERRA BELLA MEM.,Governor,,,Ballots,676,199,476,1
Tulare,599555   PORTERVILLE,Governor,,,Ballots,456,166,289,1
Tulare,599801   MB WOODVILLE,Governor,,,Ballots,1,1,0,0
Tulare,599802   MB YOKOHL VALLEY,Governor,,,Ballots,76,0,0,76
Tulare,599803   MB SPRINGVILLE,Governor,,,Ballots,620,0,0,620
Tulare,599804   MB SPRINGVILLE,Governor,,,Ballots,5,0,0,5
Tulare,599806   MB PORTERVILLE,Governor,,,Ballots,594,0,1,593
Tulare,599807   MB PORTERVILLE,Governor,,,Ballots,18,0,0,18
Tulare,599808   MB PORTERVILLE,Governor,,,Ballots,62,0,0,62
Tulare,599809   MB PORTERVILLE,Governor,,,Ballots,240,0,0,240
Tulare,599810   MB PORTERVILLE,Governor,,,Ballots,39,0,0,39
Tulare,599811   MB INYOKERN,Governor,,,Ballots,37,0,0,37
Tulare,599812   MB POSEY,Governor,,,Ballots,40,0,0,40
Tulare,599813   MB TERRA BELLA,Governor,,,Ballots,12,0,0,12
Tulare,599814   MB TERRA BELLA,Governor,,,Ballots,16,0,0,16
Tulare,599815   MB TERRA BELLA,Governor,,,Ballots,31,0,1,30
Tulare,599816   MB TERRA BELLA,Governor,,,Ballots,151,0,0,151
Tulare,599817   MB TERRA BELLA,Governor,,,Ballots,63,0,0,63
Tulare,599819   MB PORTERVILLE,Governor,,,Ballots,394,0,0,394
Tulare,599820   MB POPLAR,Governor,,,Ballots,131,0,1,130
Tulare,599821   MB PORTERVILLE,Governor,,,Ballots,80,0,0,80
Tulare,599822   MB POPLAR,Governor,,,Ballots,0,0,0,0
Tulare,599824   MB PORTERVILLE,Governor,,,Ballots,21,0,0,21
Tulare,599825   MB PORTERVILLE,Governor,,,Ballots,3,0,0,3
Tulare,599826   MB DUCOR,Governor,,,Ballots,193,0,0,193
Tulare,599827   MB RICHGROVE,Governor,,,Ballots,1,0,0,1
Tulare,102001   EXETER MEM. #1,Governor,,Rep,John Cox,657,287,370,0
Tulare,102004   EXETER MEM. #2,Governor,,Rep,John Cox,907,337,570,0
Tulare,102009   EXETER MEM. #3,Governor,,Rep,John Cox,312,120,191,1
Tulare,103001   LINDSAY MEM. #1,Governor,,Rep,John Cox,415,135,280,0
Tulare,103801   MB LINDSAY,Governor,,Rep,John Cox,106,0,0,106
Tulare,106002   SIERRA BAPTIST #1,Governor,,Rep,John Cox,891,292,598,1
Tulare,106003   CAL FIRE #1,Governor,,Rep,John Cox,735,252,483,0
Tulare,106005   CAL FIRE #2,Governor,,Rep,John Cox,1264,436,827,1
Tulare,106010   SIERRA BAPTIST #2,Governor,,Rep,John Cox,908,350,557,1
Tulare,106801   MB VISALIA,Governor,,Rep,John Cox,96,5,1,90
Tulare,106802   MB VISALIA,Governor,,Rep,John Cox,49,0,2,47
Tulare,106803   MB VISALIA,Governor,,Rep,John Cox,3,0,0,3
Tulare,106901   GRACE COMM. #1,Governor,,Rep,John Cox,134,45,89,0
Tulare,106902   GRACE COMM. #2,Governor,,Rep,John Cox,714,289,424,1
Tulare,106910   GRACE COMM. #3,Governor,,Rep,John Cox,239,85,154,0
Tulare,108005   FARMERSVILLE CITY H,Governor,,Rep,John Cox,361,168,193,0
Tulare,108801   MB FARMERSVILLE,Governor,,Rep,John Cox,108,3,1,104
Tulare,199306   THREE RIVERS MEM.,Governor,,Rep,John Cox,610,203,407,0
Tulare,199537   LINDSAY MEM. #2,Governor,,Rep,John Cox,66,25,41,0
Tulare,199801   MB EXETER,Governor,,Rep,John Cox,799,8,0,791
Tulare,199802   MB VISALIA,Governor,,Rep,John Cox,236,0,0,236
Tulare,199803   MB VISALIA,Governor,,Rep,John Cox,38,0,0,38
Tulare,199804   MB VISALIA,Governor,,Rep,John Cox,26,0,0,26
Tulare,199805   MB FARMERSVILLE,Governor,,Rep,John Cox,77,3,1,73
Tulare,199806   MB FARMERSVILLE,Governor,,Rep,John Cox,13,2,0,11
Tulare,199807   MB FARMERSVILLE,Governor,,Rep,John Cox,147,1,1,145
Tulare,199808   MB VISALIA,Governor,,Rep,John Cox,7,0,0,7
Tulare,199809   MB SUNDALE,Governor,,Rep,John Cox,5,0,0,5
Tulare,199810   MB TULARE,Governor,,Rep,John Cox,58,1,0,57
Tulare,199811   MB TULARE,Governor,,Rep,John Cox,17,0,0,17
Tulare,199813   MB STRATHMORE,Governor,,Rep,John Cox,54,0,0,54
Tulare,199814   MB STRATHMORE,Governor,,Rep,John Cox,50,0,0,50
Tulare,199815   MB WOODVILLE,Governor,,Rep,John Cox,37,1,0,36
Tulare,199817   MB LINDSAY,Governor,,Rep,John Cox,230,3,2,225
Tulare,199818   MB WOODVILLE,Governor,,Rep,John Cox,20,0,0,20
Tulare,199819   MB FARMERSVILLE,Governor,,Rep,John Cox,22,0,0,22
Tulare,199821   MB EXETER,Governor,,Rep,John Cox,46,1,0,45
Tulare,199822   MB FARMERSVILLE,Governor,,Rep,John Cox,0,0,0,0
Tulare,199823   MB VISALIA,Governor,,Rep,John Cox,31,0,0,31
Tulare,199824   MB FARMERSVILLE,Governor,,Rep,John Cox,1,0,0,1
Tulare,199825   MB FARMERSVILLE,Governor,,Rep,John Cox,21,1,0,20
Tulare,199826   MB WOODLAKE,Governor,,Rep,John Cox,8,0,0,8
Tulare,199827   MB YOKOHL VALLEY,Governor,,Rep,John Cox,271,7,0,264
Tulare,199828   MB EXETER,Governor,,Rep,John Cox,449,4,1,444
Tulare,199830   MB LEMON COVE,Governor,,Rep,John Cox,37,0,1,36
Tulare,199831   MB THREE RIVERS,Governor,,Rep,John Cox,11,0,0,11
Tulare,199835   MB STRATHMORE,Governor,,Rep,John Cox,235,1,0,234
Tulare,199836   MB STRATHMORE,Governor,,Rep,John Cox,338,8,0,330
Tulare,199838   MB WOODLAKE,Governor,,Rep,John Cox,0,0,0,0
Tulare,199839   MB LINDSAY,Governor,,Rep,John Cox,50,0,0,50
Tulare,199840   MB STRATHMORE,Governor,,Rep,John Cox,94,1,0,93
Tulare,199841   MB STRATHMORE,Governor,,Rep,John Cox,53,0,0,53
Tulare,199842   MB PORTERVILLE,Governor,,Rep,John Cox,3,0,0,3
Tulare,199843   MB WOODVILLE,Governor,,Rep,John Cox,10,0,0,10
Tulare,199844   MB PORTERVILLE,Governor,,Rep,John Cox,4,0,0,4
Tulare,199845   MB PORTERVILLE,Governor,,Rep,John Cox,69,0,0,69
Tulare,199846   MB WOODVILLE,Governor,,Rep,John Cox,2,0,0,2
Tulare,199847   MB STRATHMORE,Governor,,Rep,John Cox,34,0,0,34
Tulare,199848   MB STRATHMORE,Governor,,Rep,John Cox,44,0,0,44
Tulare,199849   MB STRATHMORE,Governor,,Rep,John Cox,13,0,0,13
Tulare,199850   MB STRATHMORE,Governor,,Rep,John Cox,17,0,0,17
Tulare,199851   MB STRATHMORE,Governor,,Rep,John Cox,59,0,0,59
Tulare,199853   MB STRATHMORE,Governor,,Rep,John Cox,2,0,0,2
Tulare,205105   MISSIONARY BAPTIST,Governor,,Rep,John Cox,463,196,266,1
Tulare,205106   CHURCH OF GOD #1,Governor,,Rep,John Cox,177,78,99,0
Tulare,205201   CHURCH OF GOD #2,Governor,,Rep,John Cox,439,166,272,1
Tulare,205302   WAYSIDE,Governor,,Rep,John Cox,628,252,375,1
Tulare,205305   TULARE CO. AG. #2,Governor,,Rep,John Cox,467,202,265,0
Tulare,205401   GARDEN SCHOOL,Governor,,Rep,John Cox,777,291,486,0
Tulare,205405   TULARE COMM. CHUR,Governor,,Rep,John Cox,1356,487,869,0
Tulare,205501   PROSPERITY BAPTIST,Governor,,Rep,John Cox,1074,352,722,0
Tulare,205502   PROSPERITY BAPTIST,Governor,,Rep,John Cox,1044,357,687,0
Tulare,205504   TULARE MEM.,Governor,,Rep,John Cox,964,358,606,0
Tulare,205801   MB TULARE,Governor,,Rep,John Cox,51,0,0,51
Tulare,205802   MB TULARE,Governor,,Rep,John Cox,230,0,2,228
Tulare,205803   MB TULARE,Governor,,Rep,John Cox,144,0,0,144
Tulare,205864   MB TULARE,Governor,,Rep,John Cox,193,0,0,193
Tulare,299017   TULARE CO. AG. #1,Governor,,Rep,John Cox,105,26,79,0
Tulare,299701   TIPTON MEM.,Governor,,Rep,John Cox,121,55,66,0
Tulare,299748   EARLIMART MEM.,Governor,,Rep,John Cox,138,70,67,1
Tulare,299801   MB TULARE,Governor,,Rep,John Cox,13,0,0,13
Tulare,299802   MB TULARE,Governor,,Rep,John Cox,881,0,4,877
Tulare,299803   MB TULARE,Governor,,Rep,John Cox,466,0,0,466
Tulare,299804   MB CORCORAN,Governor,,Rep,John Cox,4,0,0,4
Tulare,299805   MB TIPTON,Governor,,Rep,John Cox,36,0,0,36
Tulare,299806   MB WOODVILLE,Governor,,Rep,John Cox,12,0,0,12
Tulare,299807   MB TULARE,Governor,,Rep,John Cox,11,0,0,11
Tulare,299809   MB RICHGROVE,Governor,,Rep,John Cox,12,0,0,12
Tulare,299810   MB DUCOR,Governor,,Rep,John Cox,9,0,0,9
Tulare,299811   MB POPLAR,Governor,,Rep,John Cox,35,0,0,35
Tulare,299812   MB TERRA BELLA,Governor,,Rep,John Cox,39,0,0,39
Tulare,299813   MB TERRA BELLA,Governor,,Rep,John Cox,16,0,0,16
Tulare,299815   MB ALLENSWORTH,Governor,,Rep,John Cox,28,0,0,28
Tulare,299816   MB EARLIMART,Governor,,Rep,John Cox,120,0,0,120
Tulare,299817   MB RICHGROVE,Governor,,Rep,John Cox,0,0,0,0
Tulare,299818   MB POPLAR,Governor,,Rep,John Cox,0,0,0,0
Tulare,299819   MB PIXLEY,Governor,,Rep,John Cox,340,0,1,339
Tulare,299820   MB PIXLEY,Governor,,Rep,John Cox,46,0,0,46
Tulare,299821   MB ALPAUGH,Governor,,Rep,John Cox,37,0,0,37
Tulare,299822   MB ALPAUGH,Governor,,Rep,John Cox,12,0,0,12
Tulare,299823   MB TIPTON,Governor,,Rep,John Cox,47,0,0,47
Tulare,299825   MB EARLIMART,Governor,,Rep,John Cox,0,0,0,0
Tulare,306001   VISALIA NAZ #1,Governor,,Rep,John Cox,237,50,186,1
Tulare,306002   VISALIA COMM. CHUR,Governor,,Rep,John Cox,636,257,377,2
Tulare,306003   VISALIA,Governor,,Rep,John Cox,517,164,352,1
Tulare,306008   GATEWAY #1,Governor,,Rep,John Cox,881,313,565,3
Tulare,306009   VISALIA,Governor,,Rep,John Cox,906,336,570,0
Tulare,306017   CHRIST LUTHERAN #1,Governor,,Rep,John Cox,552,232,319,1
Tulare,306019   CHRIST LUTHERAN #2,Governor,,Rep,John Cox,913,286,626,1
Tulare,306021,Governor,,Rep,John Cox,870,292,578,0
Tulare,306026   GATEWAY #2,Governor,,Rep,John Cox,788,271,516,1
Tulare,306027   VISALIA NAZ #2,Governor,,Rep,John Cox,572,212,360,0
Tulare,306030   VISALIA COMM. CHUR,Governor,,Rep,John Cox,1180,453,725,2
Tulare,306037   VISALIA,Governor,,Rep,John Cox,539,189,349,1
Tulare,306039   VISALIA,Governor,,Rep,John Cox,950,319,629,2
Tulare,306801   MB VISALIA,Governor,,Rep,John Cox,78,2,0,76
Tulare,306803   MB VISALIA,Governor,,Rep,John Cox,0,0,0,0
Tulare,306804   MB VISALIA,Governor,,Rep,John Cox,1,0,0,1
Tulare,306805   MB VISALIA,Governor,,Rep,John Cox,67,1,0,66
Tulare,306806   MB VISALIA,Governor,,Rep,John Cox,11,0,0,11
Tulare,306910   P.P.A.V. HALL,Governor,,Rep,John Cox,603,221,381,1
Tulare,306912   VISALIA 1ST CHRISTIA,Governor,,Rep,John Cox,1022,380,640,2
Tulare,306914   VISALIA 1ST CHRISTIA,Governor,,Rep,John Cox,994,310,683,1
Tulare,306915   ANTHONY COMM. CTR,Governor,,Rep,John Cox,283,111,172,0
Tulare,306918   MANUEL HERNANDEZ,Governor,,Rep,John Cox,239,105,134,0
Tulare,306923   SONS OF ITALY #1,Governor,,Rep,John Cox,723,222,499,2
Tulare,306927   SONS OF ITALY #4,Governor,,Rep,John Cox,1209,378,815,16
Tulare,306931   SONS OF ITALY #3,Governor,,Rep,John Cox,952,272,675,5
Tulare,306951   SONS OF ITALY #2,Governor,,Rep,John Cox,523,154,365,4
Tulare,399801   MB VISALIA,Governor,,Rep,John Cox,68,1,0,67
Tulare,399802   MB VISALIA,Governor,,Rep,John Cox,129,0,0,129
Tulare,399803   MB VISALIA,Governor,,Rep,John Cox,13,0,0,13
Tulare,399804   MB VISALIA,Governor,,Rep,John Cox,53,0,2,51
Tulare,399805   MB VISALIA,Governor,,Rep,John Cox,78,1,1,76
Tulare,399806   MB VISALIA,Governor,,Rep,John Cox,24,0,0,24
Tulare,399807   MB VISALIA,Governor,,Rep,John Cox,1,0,0,1
Tulare,399808   MB GOSHEN,Governor,,Rep,John Cox,10,0,0,10
Tulare,399809   MB GOSHEN,Governor,,Rep,John Cox,20,0,1,19
Tulare,399810   MB VISALIA,Governor,,Rep,John Cox,5,0,0,5
Tulare,399812   MB GOSHEN,Governor,,Rep,John Cox,0,0,0,0
Tulare,401101   DINUBA COMM. CTR. #,Governor,,Rep,John Cox,125,41,83,1
Tulare,401201   DINUBA MEM.,Governor,,Rep,John Cox,125,51,74,0
Tulare,401301   DINUBA COMM. CTR. #,Governor,,Rep,John Cox,175,47,128,0
Tulare,401303   DINUBA COMM. CTR. #,Governor,,Rep,John Cox,135,62,73,0
Tulare,401401   DINUBA CHRISTIAN,Governor,,Rep,John Cox,408,159,248,1
Tulare,401505   DINUBA COMM. CTR. #,Governor,,Rep,John Cox,184,55,129,0
Tulare,401801   MB DINUBA,Governor,,Rep,John Cox,96,3,1,92
Tulare,401802   MB DINUBA,Governor,,Rep,John Cox,266,1,2,263
Tulare,406905   MANUEL HERNANDEZ,Governor,,Rep,John Cox,392,135,256,1
Tulare,406917   MANUEL HERNANDEZ,Governor,,Rep,John Cox,604,216,387,1
Tulare,407001   WOODLAKE MEM. #1,Governor,,Rep,John Cox,245,99,146,0
Tulare,407004   WOODLAKE MEM. #2,Governor,,Rep,John Cox,116,50,66,0
Tulare,499006   GOSHEN CSD,Governor,,Rep,John Cox,233,91,142,0
Tulare,499044   KINGSBURG FIRE STA,Governor,,Rep,John Cox,198,86,112,0
Tulare,499048   ELBOW CREEK,Governor,,Rep,John Cox,238,83,155,0
Tulare,499102   GRACE COMM. #4,Governor,,Rep,John Cox,459,153,306,0
Tulare,499116   CUTLER SCHOOL,Governor,,Rep,John Cox,68,33,35,0
Tulare,499117   OROSI MEM. #1,Governor,,Rep,John Cox,140,45,94,1
Tulare,499118   OROSI MEM. #2,Governor,,Rep,John Cox,114,26,88,0
Tulare,499232   IVANHOE MEM.,Governor,,Rep,John Cox,162,69,93,0
Tulare,499313   WOODLAKE MEM. #3,Governor,,Rep,John Cox,279,84,195,0
Tulare,499801   MB DINUBA,Governor,,Rep,John Cox,1055,2,8,1045
Tulare,499802   MB MONSON-SULTANA,Governor,,Rep,John Cox,107,0,2,105
Tulare,499803   MB VISALIA,Governor,,Rep,John Cox,17,0,0,17
Tulare,499805   MB IVANHOE,Governor,,Rep,John Cox,5,0,0,5
Tulare,499806   MB VISALIA,Governor,,Rep,John Cox,35,0,1,34
Tulare,499807   MB VISALIA,Governor,,Rep,John Cox,179,1,0,178
Tulare,499808   MB VISALIA,Governor,,Rep,John Cox,16,0,0,16
Tulare,499809   MB GOSHEN,Governor,,Rep,John Cox,18,0,0,18
Tulare,499811   MB CUTLER-OROSI,Governor,,Rep,John Cox,67,1,0,66
Tulare,499812   MB TRAVER,Governor,,Rep,John Cox,340,1,6,333
Tulare,499813   MB KINGSBURG,Governor,,Rep,John Cox,5,0,0,5
Tulare,499814   MB VISALIA,Governor,,Rep,John Cox,3,0,0,3
Tulare,499815   MB IVANHOE,Governor,,Rep,John Cox,745,11,5,729
Tulare,499816   MB CULTER-OROSI,Governor,,Rep,John Cox,17,0,0,17
Tulare,499817   MB CUTLER-OROSI,Governor,,Rep,John Cox,237,2,0,235
Tulare,499818   MB CULTER-OROSI,Governor,,Rep,John Cox,86,0,0,86
Tulare,499819   MB CUTLER-OROSI,Governor,,Rep,John Cox,44,0,0,44
Tulare,499820   MB YETTEM,Governor,,Rep,John Cox,4,2,0,2
Tulare,499821   MB EXETER,Governor,,Rep,John Cox,85,1,1,83
Tulare,499822   MB YETTEM,Governor,,Rep,John Cox,10,0,0,10
Tulare,499823   MB WOODLAKE,Governor,,Rep,John Cox,56,0,0,56
Tulare,499824   MB WOODLAKE,Governor,,Rep,John Cox,139,0,0,139
Tulare,499825   MB WOODLAKE,Governor,,Rep,John Cox,71,3,1,67
Tulare,499826   MB YETTEM,Governor,,Rep,John Cox,0,0,0,0
Tulare,499827   MB YETTEM,Governor,,Rep,John Cox,3,0,0,3
Tulare,499828   MB WOODLAKE,Governor,,Rep,John Cox,27,1,0,26
Tulare,499829   MB WOODLKAE,Governor,,Rep,John Cox,7,0,0,7
Tulare,499830   MB BADGER,Governor,,Rep,John Cox,6,0,0,6
Tulare,499832   MB ORANGE COVE,Governor,,Rep,John Cox,65,2,0,63
Tulare,499834   MB WOODLAKE,Governor,,Rep,John Cox,9,0,0,9
Tulare,499836   MB CUTLER-OROSI,Governor,,Rep,John Cox,3,0,0,3
Tulare,499837   MB YETTEM,Governor,,Rep,John Cox,1,0,0,1
Tulare,504001   PORTERVILLE,Governor,,Rep,John Cox,329,144,184,1
Tulare,504002   PORTERVILLE,Governor,,Rep,John Cox,219,106,113,0
Tulare,504005   PORTERVILLE MEM. #1,Governor,,Rep,John Cox,193,72,121,0
Tulare,504011   PORTERVILLE MEM. #2,Governor,,Rep,John Cox,218,90,128,0
Tulare,504012   PORTERVILLE,Governor,,Rep,John Cox,309,90,217,2
Tulare,504801   MB PORTERVILLE,Governor,,Rep,John Cox,208,0,1,207
Tulare,504802   MB PORTERVILLE,Governor,,Rep,John Cox,211,0,0,211
Tulare,504803   MB PORTERVILLE,Governor,,Rep,John Cox,0,0,0,0
Tulare,504804   MB PORTERVILLE,Governor,,Rep,John Cox,66,0,0,66
Tulare,504805   MB PORTERVILLE,Governor,,Rep,John Cox,36,0,0,36
Tulare,504807   MB PORTERVILLE,Governor,,Rep,John Cox,70,0,0,70
Tulare,504901   PORTERVILLE MEM. #3,Governor,,Rep,John Cox,386,181,205,0
Tulare,504903   PORTERVILLE,Governor,,Rep,John Cox,478,202,275,1
Tulare,504905   PORTERVILLE,Governor,,Rep,John Cox,738,310,427,1
Tulare,504907   PORTERVILLE MEM. #4,Governor,,Rep,John Cox,457,158,299,0
Tulare,504909   HENDERSON BAPTIST,Governor,,Rep,John Cox,79,34,45,0
Tulare,504915   HENDERSON BAPTIST,Governor,,Rep,John Cox,417,194,223,0
Tulare,504919   PORTERVILLE,Governor,,Rep,John Cox,341,143,197,1
Tulare,504936   GRAND AVE. METHOD,Governor,,Rep,John Cox,544,225,318,1
Tulare,599108   RICHGROVE MEM.,Governor,,Rep,John Cox,41,22,19,0
Tulare,599306   SPRINGVILLE MEM.,Governor,,Rep,John Cox,1381,531,850,0
Tulare,599315   TULE RIVER,Governor,,Rep,John Cox,36,27,9,0
Tulare,599350   TERRA BELLA MEM.,Governor,,Rep,John Cox,387,113,273,1
Tulare,599555   PORTERVILLE,Governor,,Rep,John Cox,191,70,121,0
Tulare,599801   MB WOODVILLE,Governor,,Rep,John Cox,1,1,0,0
Tulare,599802   MB YOKOHL VALLEY,Governor,,Rep,John Cox,57,0,0,57
Tulare,599803   MB SPRINGVILLE,Governor,,Rep,John Cox,461,0,0,461
Tulare,599804   MB SPRINGVILLE,Governor,,Rep,John Cox,5,0,0,5
Tulare,599806   MB PORTERVILLE,Governor,,Rep,John Cox,377,0,1,376
Tulare,599807   MB PORTERVILLE,Governor,,Rep,John Cox,15,0,0,15
Tulare,599808   MB PORTERVILLE,Governor,,Rep,John Cox,47,0,0,47
Tulare,599809   MB PORTERVILLE,Governor,,Rep,John Cox,188,0,0,188
Tulare,599810   MB PORTERVILLE,Governor,,Rep,John Cox,29,0,0,29
Tulare,599811   MB INYOKERN,Governor,,Rep,John Cox,26,0,0,26
Tulare,599812   MB POSEY,Governor,,Rep,John Cox,33,0,0,33
Tulare,599813   MB TERRA BELLA,Governor,,Rep,John Cox,12,0,0,12
Tulare,599814   MB TERRA BELLA,Governor,,Rep,John Cox,14,0,0,14
Tulare,599815   MB TERRA BELLA,Governor,,Rep,John Cox,23,0,1,22
Tulare,599816   MB TERRA BELLA,Governor,,Rep,John Cox,112,0,0,112
Tulare,599817   MB TERRA BELLA,Governor,,Rep,John Cox,44,0,0,44
Tulare,599819   MB PORTERVILLE,Governor,,Rep,John Cox,279,0,0,279
Tulare,599820   MB POPLAR,Governor,,Rep,John Cox,34,0,0,34
Tulare,599821   MB PORTERVILLE,Governor,,Rep,John Cox,44,0,0,44
Tulare,599822   MB POPLAR,Governor,,Rep,John Cox,0,0,0,0
Tulare,599824   MB PORTERVILLE,Governor,,Rep,John Cox,17,0,0,17
Tulare,599825   MB PORTERVILLE,Governor,,Rep,John Cox,2,0,0,2
Tulare,599826   MB DUCOR,Governor,,Rep,John Cox,138,0,0,138
Tulare,599827   MB RICHGROVE,Governor,,Rep,John Cox,0,0,0,0
Tulare,102001   EXETER MEM. #1,Governor,,Dem,Gavin Newsom,338,138,200,0
Tulare,102004   EXETER MEM. #2,Governor,,Dem,Gavin Newsom,413,154,256,3
Tulare,102009   EXETER MEM. #3,Governor,,Dem,Gavin Newsom,209,65,144,0
