precinct,office,district,party,candidate,votes,election_day,mail,county
7225,US Senate,,Dem,Kevin De Leon,296,62,234,sonoma
7226,US Senate,,Dem,Kevin De Leon,265,46,219,sonoma
7227,US Senate,,Dem,Kevin De Leon,2,0,2,sonoma
7228,US Senate,,Dem,Kevin De Leon,262,49,213,sonoma
7229,US Senate,,Dem,Kevin De Leon,543,104,439,sonoma
7230,US Senate,,Dem,Kevin De Leon,2,0,2,sonoma
7231,US Senate,,Dem,Kevin De Leon,0,0,0,sonoma
7232,US Senate,,Dem,Kevin De Leon,6,0,6,sonoma
7233,US Senate,,Dem,Kevin De Leon,47,0,47,sonoma
7234,US Senate,,Dem,Kevin De Leon,1,0,1,sonoma
7235,US Senate,,Dem,Kevin De Leon,75,0,75,sonoma
7236,US Senate,,Dem,Kevin De Leon,155,27,128,sonoma
7237,US Senate,,Dem,Kevin De Leon,0,0,0,sonoma
7238,US Senate,,Dem,Kevin De Leon,1,0,1,sonoma
7239,US Senate,,Dem,Kevin De Leon,2,0,2,sonoma
7240,US Senate,,Dem,Kevin De Leon,0,0,0,sonoma
7241,US Senate,,Dem,Kevin De Leon,18,0,18,sonoma
7242,US Senate,,Dem,Kevin De Leon,79,0,79,sonoma
7243,US Senate,,Dem,Kevin De Leon,13,0,13,sonoma
7244,US Senate,,Dem,Kevin De Leon,4,0,4,sonoma
7245,US Senate,,Dem,Kevin De Leon,35,0,35,sonoma
7246,US Senate,,Dem,Kevin De Leon,17,0,17,sonoma
7247,US Senate,,Dem,Kevin De Leon,19,0,19,sonoma
7248,US Senate,,Dem,Kevin De Leon,308,88,220,sonoma
7249,US Senate,,Dem,Kevin De Leon,409,76,333,sonoma
7250,US Senate,,Dem,Kevin De Leon,731,154,577,sonoma
7251,US Senate,,Dem,Kevin De Leon,686,166,520,sonoma
7252,US Senate,,Dem,Kevin De Leon,635,158,477,sonoma
7253,US Senate,,Dem,Kevin De Leon,219,39,180,sonoma
7254,US Senate,,Dem,Kevin De Leon,473,123,350,sonoma
7301,US Senate,,Dem,Kevin De Leon,0,0,0,sonoma
7302,US Senate,,Dem,Kevin De Leon,34,0,34,sonoma
7303,US Senate,,Dem,Kevin De Leon,40,0,40,sonoma
7304,US Senate,,Dem,Kevin De Leon,13,0,13,sonoma
7305,US Senate,,Dem,Kevin De Leon,54,0,54,sonoma
7306,US Senate,,Dem,Kevin De Leon,21,0,21,sonoma
7307,US Senate,,Dem,Kevin De Leon,13,0,13,sonoma
7308,US Senate,,Dem,Kevin De Leon,4,0,4,sonoma
7309,US Senate,,Dem,Kevin De Leon,8,0,8,sonoma
7310,US Senate,,Dem,Kevin De Leon,214,48,166,sonoma
7311,US Senate,,Dem,Kevin De Leon,27,0,27,sonoma
7312,US Senate,,Dem,Kevin De Leon,223,31,192,sonoma
7313,US Senate,,Dem,Kevin De Leon,154,37,117,sonoma
7314,US Senate,,Dem,Kevin De Leon,435,98,337,sonoma
7315,US Senate,,Dem,Kevin De Leon,8,0,8,sonoma
7316,US Senate,,Dem,Kevin De Leon,707,178,529,sonoma
7317,US Senate,,Dem,Kevin De Leon,171,9,162,sonoma
7318,US Senate,,Dem,Kevin De Leon,111,17,94,sonoma
7319,US Senate,,Dem,Kevin De Leon,524,109,415,sonoma
7320,US Senate,,Dem,Kevin De Leon,555,128,427,sonoma
7321,US Senate,,Dem,Kevin De Leon,807,187,620,sonoma
7322,US Senate,,Dem,Kevin De Leon,643,114,529,sonoma
7323,US Senate,,Dem,Kevin De Leon,506,134,372,sonoma
7324,US Senate,,Dem,Kevin De Leon,491,136,355,sonoma
7401,US Senate,,Dem,Kevin De Leon,43,0,43,sonoma
7402,US Senate,,Dem,Kevin De Leon,34,0,34,sonoma
7403,US Senate,,Dem,Kevin De Leon,265,82,183,sonoma
7404,US Senate,,Dem,Kevin De Leon,7,0,7,sonoma
7405,US Senate,,Dem,Kevin De Leon,1,0,1,sonoma
7406,US Senate,,Dem,Kevin De Leon,31,0,31,sonoma
7407,US Senate,,Dem,Kevin De Leon,326,41,285,sonoma
7408,US Senate,,Dem,Kevin De Leon,522,124,398,sonoma
7409,US Senate,,Dem,Kevin De Leon,2,0,2,sonoma
7410,US Senate,,Dem,Kevin De Leon,7,0,7,sonoma
7411,US Senate,,Dem,Kevin De Leon,729,160,569,sonoma
7412,US Senate,,Dem,Kevin De Leon,0,0,0,sonoma
7413,US Senate,,Dem,Kevin De Leon,14,0,14,sonoma
7414,US Senate,,Dem,Kevin De Leon,4,0,4,sonoma
7415,US Senate,,Dem,Kevin De Leon,5,0,5,sonoma
7416,US Senate,,Dem,Kevin De Leon,298,75,223,sonoma
7417,US Senate,,Dem,Kevin De Leon,62,0,62,sonoma
7418,US Senate,,Dem,Kevin De Leon,0,0,0,sonoma
7419,US Senate,,Dem,Kevin De Leon,2,0,2,sonoma
7420,US Senate,,Dem,Kevin De Leon,40,0,40,sonoma
7421,US Senate,,Dem,Kevin De Leon,72,0,72,sonoma
7422,US Senate,,Dem,Kevin De Leon,166,52,114,sonoma
7423,US Senate,,Dem,Kevin De Leon,0,0,0,sonoma
7424,US Senate,,Dem,Kevin De Leon,53,0,53,sonoma
7425,US Senate,,Dem,Kevin De Leon,2,0,2,sonoma
7426,US Senate,,Dem,Kevin De Leon,19,0,19,sonoma
7427,US Senate,,Dem,Kevin De Leon,62,0,62,sonoma
7428,US Senate,,Dem,Kevin De Leon,566,132,434,sonoma
7429,US Senate,,Dem,Kevin De Leon,0,0,0,sonoma
7430,US Senate,,Dem,Kevin De Leon,57,0,57,sonoma
7431,US Senate,,Dem,Kevin De Leon,7,0,7,sonoma
7432,US Senate,,Dem,Kevin De Leon,306,77,229,sonoma
7433,US Senate,,Dem,Kevin De Leon,14,0,14,sonoma
7434,US Senate,,Dem,Kevin De Leon,153,25,128,sonoma
7435,US Senate,,Dem,Kevin De Leon,48,0,48,sonoma
7436,US Senate,,Dem,Kevin De Leon,86,8,78,sonoma
7437,US Senate,,Dem,Kevin De Leon,80,0,80,sonoma
7438,US Senate,,Dem,Kevin De Leon,224,58,166,sonoma
7439,US Senate,,Dem,Kevin De Leon,0,0,0,sonoma
7440,US Senate,,Dem,Kevin De Leon,15,0,15,sonoma
7441,US Senate,,Dem,Kevin De Leon,25,0,25,sonoma
7442,US Senate,,Dem,Kevin De Leon,8,0,8,sonoma
7443,US Senate,,Dem,Kevin De Leon,71,0,71,sonoma
7444,US Senate,,Dem,Kevin De Leon,67,0,67,sonoma
7445,US Senate,,Dem,Kevin De Leon,372,85,287,sonoma
7446,US Senate,,Dem,Kevin De Leon,34,0,34,sonoma
7447,US Senate,,Dem,Kevin De Leon,12,0,12,sonoma
7448,US Senate,,Dem,Kevin De Leon,8,0,8,sonoma
7449,US Senate,,Dem,Kevin De Leon,0,0,0,sonoma
7450,US Senate,,Dem,Kevin De Leon,6,0,6,sonoma
7451,US Senate,,Dem,Kevin De Leon,2,0,2,sonoma
7452,US Senate,,Dem,Kevin De Leon,6,0,6,sonoma
7453,US Senate,,Dem,Kevin De Leon,569,129,440,sonoma
7454,US Senate,,Dem,Kevin De Leon,599,123,476,sonoma
7455,US Senate,,Dem,Kevin De Leon,612,130,482,sonoma
7456,US Senate,,Dem,Kevin De Leon,3,0,3,sonoma
7457,US Senate,,Dem,Kevin De Leon,1,0,1,sonoma
7458,US Senate,,Dem,Kevin De Leon,2,0,2,sonoma
7459,US Senate,,Dem,Kevin De Leon,623,135,488,sonoma
7460,US Senate,,Dem,Kevin De Leon,4,0,4,sonoma
7461,US Senate,,Dem,Kevin De Leon,4,0,4,sonoma
7462,US Senate,,Dem,Kevin De Leon,450,87,363,sonoma
7501,US Senate,,Dem,Kevin De Leon,16,0,16,sonoma
7502,US Senate,,Dem,Kevin De Leon,461,110,351,sonoma
7503,US Senate,,Dem,Kevin De Leon,539,140,399,sonoma
7504,US Senate,,Dem,Kevin De Leon,210,37,173,sonoma
7505,US Senate,,Dem,Kevin De Leon,9,0,9,sonoma
7506,US Senate,,Dem,Kevin De Leon,243,76,167,sonoma
7507,US Senate,,Dem,Kevin De Leon,683,178,505,sonoma
7508,US Senate,,Dem,Kevin De Leon,615,142,473,sonoma
7509,US Senate,,Dem,Kevin De Leon,437,90,347,sonoma
7510,US Senate,,Dem,Kevin De Leon,16,0,16,sonoma
7511,US Senate,,Dem,Kevin De Leon,31,0,31,sonoma
7512,US Senate,,Dem,Kevin De Leon,49,0,49,sonoma
7513,US Senate,,Dem,Kevin De Leon,298,60,238,sonoma
7514,US Senate,,Dem,Kevin De Leon,533,110,423,sonoma
7515,US Senate,,Dem,Kevin De Leon,263,55,208,sonoma
7516,US Senate,,Dem,Kevin De Leon,429,124,305,sonoma
7517,US Senate,,Dem,Kevin De Leon,2,0,2,sonoma
7518,US Senate,,Dem,Kevin De Leon,42,0,42,sonoma
7519,US Senate,,Dem,Kevin De Leon,270,77,193,sonoma
7520,US Senate,,Dem,Kevin De Leon,157,47,110,sonoma
7521,US Senate,,Dem,Kevin De Leon,1,0,1,sonoma
7522,US Senate,,Dem,Kevin De Leon,61,0,61,sonoma
7523,US Senate,,Dem,Kevin De Leon,170,48,122,sonoma
7524,US Senate,,Dem,Kevin De Leon,82,0,82,sonoma
7525,US Senate,,Dem,Kevin De Leon,20,0,20,sonoma
7526,US Senate,,Dem,Kevin De Leon,26,0,26,sonoma
7527,US Senate,,Dem,Kevin De Leon,488,101,387,sonoma
7528,US Senate,,Dem,Kevin De Leon,334,93,241,sonoma
7529,US Senate,,Dem,Kevin De Leon,5,0,5,sonoma
7530,US Senate,,Dem,Kevin De Leon,5,0,5,sonoma
7531,US Senate,,Dem,Kevin De Leon,248,57,191,sonoma
7532,US Senate,,Dem,Kevin De Leon,318,71,247,sonoma
7533,US Senate,,Dem,Kevin De Leon,438,101,337,sonoma
7534,US Senate,,Dem,Kevin De Leon,65,0,65,sonoma
7535,US Senate,,Dem,Kevin De Leon,244,54,190,sonoma
7536,US Senate,,Dem,Kevin De Leon,84,0,84,sonoma
7537,US Senate,,Dem,Kevin De Leon,55,0,55,sonoma
7538,US Senate,,Dem,Kevin De Leon,0,0,0,sonoma
7539,US Senate,,Dem,Kevin De Leon,340,72,268,sonoma
7540,US Senate,,Dem,Kevin De Leon,691,142,549,sonoma
7541,US Senate,,Dem,Kevin De Leon,264,76,188,sonoma
7542,US Senate,,Dem,Kevin De Leon,368,81,287,sonoma
7543,US Senate,,Dem,Kevin De Leon,21,0,21,sonoma
7544,US Senate,,Dem,Kevin De Leon,350,79,271,sonoma
7545,US Senate,,Dem,Kevin De Leon,44,0,44,sonoma
7546,US Senate,,Dem,Kevin De Leon,0,0,0,sonoma
7547,US Senate,,Dem,Kevin De Leon,0,0,0,sonoma
7548,US Senate,,Dem,Kevin De Leon,2,0,2,sonoma
7549,US Senate,,Dem,Kevin De Leon,0,0,0,sonoma
7550,US Senate,,Dem,Kevin De Leon,36,0,36,sonoma
7551,US Senate,,Dem,Kevin De Leon,9,0,9,sonoma
7552,US Senate,,Dem,Kevin De Leon,308,58,250,sonoma
7553,US Senate,,Dem,Kevin De Leon,25,0,25,sonoma
7554,US Senate,,Dem,Kevin De Leon,833,154,679,sonoma
7555,US Senate,,Dem,Kevin De Leon,54,0,54,sonoma
7556,US Senate,,Dem,Kevin De Leon,6,0,6,sonoma
7557,US Senate,,Dem,Kevin De Leon,141,26,115,sonoma
7558,US Senate,,Dem,Kevin De Leon,11,0,11,sonoma
7559,US Senate,,Dem,Kevin De Leon,0,0,0,sonoma
7560,US Senate,,Dem,Kevin De Leon,264,34,230,sonoma
7561,US Senate,,Dem,Kevin De Leon,66,0,66,sonoma
7562,US Senate,,Dem,Kevin De Leon,1,0,1,sonoma
7563,US Senate,,Dem,Kevin De Leon,0,0,0,sonoma
7564,US Senate,,Dem,Kevin De Leon,0,0,0,sonoma
7565,US Senate,,Dem,Kevin De Leon,0,0,0,sonoma
7566,US Senate,,Dem,Kevin De Leon,545,120,425,sonoma
7567,US Senate,,Dem,Kevin De Leon,565,124,441,sonoma
7568,US Senate,,Dem,Kevin De Leon,614,149,465,sonoma
7569,US Senate,,Dem,Kevin De Leon,611,163,448,sonoma
7570,US Senate,,Dem,Kevin De Leon,496,115,381,sonoma
7571,US Senate,,Dem,Kevin De Leon,52,0,52,sonoma
1002,Controller,,Rep,Konstantinos Roditis,4,0,4,sonoma
1006,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
1008,Controller,,Rep,Konstantinos Roditis,29,0,29,sonoma
1009,Controller,,Rep,Konstantinos Roditis,38,0,38,sonoma
1012,Controller,,Rep,Konstantinos Roditis,2,0,2,sonoma
1017,Controller,,Rep,Konstantinos Roditis,130,49,81,sonoma
1023,Controller,,Rep,Konstantinos Roditis,226,52,174,sonoma
1032,Controller,,Rep,Konstantinos Roditis,30,0,30,sonoma
1033,Controller,,Rep,Konstantinos Roditis,14,0,14,sonoma
1038,Controller,,Rep,Konstantinos Roditis,4,0,4,sonoma
1039,Controller,,Rep,Konstantinos Roditis,1,0,1,sonoma
1040,Controller,,Rep,Konstantinos Roditis,15,0,15,sonoma
1041,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
1043,Controller,,Rep,Konstantinos Roditis,4,0,4,sonoma
1044,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
1045,Controller,,Rep,Konstantinos Roditis,12,0,12,sonoma
1046,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
1049,Controller,,Rep,Konstantinos Roditis,16,0,16,sonoma
1052,Controller,,Rep,Konstantinos Roditis,26,0,26,sonoma
1053,Controller,,Rep,Konstantinos Roditis,43,0,43,sonoma
1054,Controller,,Rep,Konstantinos Roditis,2,0,2,sonoma
1055,Controller,,Rep,Konstantinos Roditis,52,0,52,sonoma
1056,Controller,,Rep,Konstantinos Roditis,41,0,41,sonoma
1057,Controller,,Rep,Konstantinos Roditis,8,0,8,sonoma
1058,Controller,,Rep,Konstantinos Roditis,1,0,1,sonoma
1059,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
1061,Controller,,Rep,Konstantinos Roditis,11,0,11,sonoma
1062,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
1063,Controller,,Rep,Konstantinos Roditis,14,0,14,sonoma
1065,Controller,,Rep,Konstantinos Roditis,12,0,12,sonoma
1067,Controller,,Rep,Konstantinos Roditis,9,0,9,sonoma
1069,Controller,,Rep,Konstantinos Roditis,2,0,2,sonoma
1070,Controller,,Rep,Konstantinos Roditis,8,0,8,sonoma
1073,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
1075,Controller,,Rep,Konstantinos Roditis,23,0,23,sonoma
1077,Controller,,Rep,Konstantinos Roditis,95,23,72,sonoma
1078,Controller,,Rep,Konstantinos Roditis,9,0,9,sonoma
1079,Controller,,Rep,Konstantinos Roditis,1,0,1,sonoma
1080,Controller,,Rep,Konstantinos Roditis,31,0,31,sonoma
1083,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
1084,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
1085,Controller,,Rep,Konstantinos Roditis,7,0,7,sonoma
1086,Controller,,Rep,Konstantinos Roditis,8,0,8,sonoma
1104,Controller,,Rep,Konstantinos Roditis,185,55,130,sonoma
1105,Controller,,Rep,Konstantinos Roditis,94,28,66,sonoma
1106,Controller,,Rep,Konstantinos Roditis,117,24,93,sonoma
1109,Controller,,Rep,Konstantinos Roditis,41,0,41,sonoma
1110,Controller,,Rep,Konstantinos Roditis,331,77,254,sonoma
1111,Controller,,Rep,Konstantinos Roditis,262,35,227,sonoma
1114,Controller,,Rep,Konstantinos Roditis,32,0,32,sonoma
1115,Controller,,Rep,Konstantinos Roditis,21,0,21,sonoma
1119,Controller,,Rep,Konstantinos Roditis,7,0,7,sonoma
1120,Controller,,Rep,Konstantinos Roditis,3,0,3,sonoma
1121,Controller,,Rep,Konstantinos Roditis,416,86,330,sonoma
1122,Controller,,Rep,Konstantinos Roditis,212,25,187,sonoma
1124,Controller,,Rep,Konstantinos Roditis,365,48,317,sonoma
1125,Controller,,Rep,Konstantinos Roditis,18,0,18,sonoma
1126,Controller,,Rep,Konstantinos Roditis,1,0,1,sonoma
1127,Controller,,Rep,Konstantinos Roditis,87,14,73,sonoma
1128,Controller,,Rep,Konstantinos Roditis,314,68,246,sonoma
1129,Controller,,Rep,Konstantinos Roditis,3,0,3,sonoma
1130,Controller,,Rep,Konstantinos Roditis,30,0,30,sonoma
1133,Controller,,Rep,Konstantinos Roditis,29,0,29,sonoma
1134,Controller,,Rep,Konstantinos Roditis,20,0,20,sonoma
1136,Controller,,Rep,Konstantinos Roditis,240,52,188,sonoma
1144,Controller,,Rep,Konstantinos Roditis,2,0,2,sonoma
1146,Controller,,Rep,Konstantinos Roditis,51,0,51,sonoma
1147,Controller,,Rep,Konstantinos Roditis,17,0,17,sonoma
1802,Controller,,Rep,Konstantinos Roditis,382,77,305,sonoma
1811,Controller,,Rep,Konstantinos Roditis,12,0,12,sonoma
1812,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
1814,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
2016,Controller,,Rep,Konstantinos Roditis,21,0,21,sonoma
2020,Controller,,Rep,Konstantinos Roditis,44,0,44,sonoma
2022,Controller,,Rep,Konstantinos Roditis,19,0,19,sonoma
2026,Controller,,Rep,Konstantinos Roditis,2,0,2,sonoma
2027,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
2028,Controller,,Rep,Konstantinos Roditis,2,0,2,sonoma
2029,Controller,,Rep,Konstantinos Roditis,2,0,2,sonoma
2032,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
2034,Controller,,Rep,Konstantinos Roditis,4,0,4,sonoma
2036,Controller,,Rep,Konstantinos Roditis,3,0,3,sonoma
2037,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
2038,Controller,,Rep,Konstantinos Roditis,3,0,3,sonoma
2039,Controller,,Rep,Konstantinos Roditis,4,0,4,sonoma
2041,Controller,,Rep,Konstantinos Roditis,3,0,3,sonoma
2042,Controller,,Rep,Konstantinos Roditis,3,0,3,sonoma
2301,Controller,,Rep,Konstantinos Roditis,380,100,280,sonoma
2502,Controller,,Rep,Konstantinos Roditis,290,77,213,sonoma
2503,Controller,,Rep,Konstantinos Roditis,120,28,92,sonoma
2504,Controller,,Rep,Konstantinos Roditis,211,64,147,sonoma
2508,Controller,,Rep,Konstantinos Roditis,275,52,223,sonoma
2509,Controller,,Rep,Konstantinos Roditis,315,61,254,sonoma
2514,Controller,,Rep,Konstantinos Roditis,429,99,330,sonoma
2515,Controller,,Rep,Konstantinos Roditis,169,34,135,sonoma
2519,Controller,,Rep,Konstantinos Roditis,470,113,357,sonoma
2523,Controller,,Rep,Konstantinos Roditis,321,74,247,sonoma
2530,Controller,,Rep,Konstantinos Roditis,413,73,340,sonoma
2531,Controller,,Rep,Konstantinos Roditis,394,72,322,sonoma
2536,Controller,,Rep,Konstantinos Roditis,154,49,105,sonoma
2540,Controller,,Rep,Konstantinos Roditis,533,148,385,sonoma
2601,Controller,,Rep,Konstantinos Roditis,464,141,323,sonoma
2602,Controller,,Rep,Konstantinos Roditis,168,42,126,sonoma
2604,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
2606,Controller,,Rep,Konstantinos Roditis,363,90,273,sonoma
3001,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
3002,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
3005,Controller,,Rep,Konstantinos Roditis,33,5,28,sonoma
3006,Controller,,Rep,Konstantinos Roditis,5,0,5,sonoma
3011,Controller,,Rep,Konstantinos Roditis,145,28,117,sonoma
3017,Controller,,Rep,Konstantinos Roditis,14,0,14,sonoma
3021,Controller,,Rep,Konstantinos Roditis,12,0,12,sonoma
3024,Controller,,Rep,Konstantinos Roditis,9,0,9,sonoma
3102,Controller,,Rep,Konstantinos Roditis,17,0,17,sonoma
3104,Controller,,Rep,Konstantinos Roditis,4,0,4,sonoma
3105,Controller,,Rep,Konstantinos Roditis,63,12,51,sonoma
3110,Controller,,Rep,Konstantinos Roditis,166,37,129,sonoma
3111,Controller,,Rep,Konstantinos Roditis,6,0,6,sonoma
3114,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
3117,Controller,,Rep,Konstantinos Roditis,166,27,139,sonoma
3118,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
3121,Controller,,Rep,Konstantinos Roditis,13,0,13,sonoma
3123,Controller,,Rep,Konstantinos Roditis,62,20,42,sonoma
3124,Controller,,Rep,Konstantinos Roditis,130,35,95,sonoma
3125,Controller,,Rep,Konstantinos Roditis,50,0,50,sonoma
3126,Controller,,Rep,Konstantinos Roditis,210,49,161,sonoma
3128,Controller,,Rep,Konstantinos Roditis,286,76,210,sonoma
3130,Controller,,Rep,Konstantinos Roditis,2,0,2,sonoma
3133,Controller,,Rep,Konstantinos Roditis,18,0,18,sonoma
3137,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
3138,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
3142,Controller,,Rep,Konstantinos Roditis,289,72,217,sonoma
3601,Controller,,Rep,Konstantinos Roditis,226,54,172,sonoma
3602,Controller,,Rep,Konstantinos Roditis,404,104,300,sonoma
3603,Controller,,Rep,Konstantinos Roditis,347,98,249,sonoma
3605,Controller,,Rep,Konstantinos Roditis,128,36,92,sonoma
3609,Controller,,Rep,Konstantinos Roditis,432,77,355,sonoma
3611,Controller,,Rep,Konstantinos Roditis,355,73,282,sonoma
3614,Controller,,Rep,Konstantinos Roditis,409,79,330,sonoma
3616,Controller,,Rep,Konstantinos Roditis,399,109,290,sonoma
3618,Controller,,Rep,Konstantinos Roditis,380,83,297,sonoma
3621,Controller,,Rep,Konstantinos Roditis,2,0,2,sonoma
3622,Controller,,Rep,Konstantinos Roditis,80,0,80,sonoma
4005,Controller,,Rep,Konstantinos Roditis,47,0,47,sonoma
4009,Controller,,Rep,Konstantinos Roditis,40,0,40,sonoma
4012,Controller,,Rep,Konstantinos Roditis,2,0,2,sonoma
4013,Controller,,Rep,Konstantinos Roditis,32,0,32,sonoma
4015,Controller,,Rep,Konstantinos Roditis,32,5,27,sonoma
4017,Controller,,Rep,Konstantinos Roditis,24,0,24,sonoma
4018,Controller,,Rep,Konstantinos Roditis,3,0,3,sonoma
4019,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
4021,Controller,,Rep,Konstantinos Roditis,37,0,37,sonoma
4027,Controller,,Rep,Konstantinos Roditis,39,0,39,sonoma
4030,Controller,,Rep,Konstantinos Roditis,1,0,1,sonoma
4037,Controller,,Rep,Konstantinos Roditis,22,0,22,sonoma
4039,Controller,,Rep,Konstantinos Roditis,5,0,5,sonoma
4051,Controller,,Rep,Konstantinos Roditis,40,0,40,sonoma
4052,Controller,,Rep,Konstantinos Roditis,2,0,2,sonoma
4054,Controller,,Rep,Konstantinos Roditis,1,0,1,sonoma
4064,Controller,,Rep,Konstantinos Roditis,18,0,18,sonoma
4065,Controller,,Rep,Konstantinos Roditis,2,0,2,sonoma
4066,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
4067,Controller,,Rep,Konstantinos Roditis,13,0,13,sonoma
4070,Controller,,Rep,Konstantinos Roditis,3,0,3,sonoma
4072,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
4073,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
4074,Controller,,Rep,Konstantinos Roditis,20,0,20,sonoma
4101,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
4102,Controller,,Rep,Konstantinos Roditis,9,0,9,sonoma
4103,Controller,,Rep,Konstantinos Roditis,279,49,230,sonoma
4104,Controller,,Rep,Konstantinos Roditis,52,0,52,sonoma
4106,Controller,,Rep,Konstantinos Roditis,14,0,14,sonoma
4110,Controller,,Rep,Konstantinos Roditis,342,86,256,sonoma
4113,Controller,,Rep,Konstantinos Roditis,36,0,36,sonoma
4127,Controller,,Rep,Konstantinos Roditis,211,51,160,sonoma
4128,Controller,,Rep,Konstantinos Roditis,17,0,17,sonoma
4129,Controller,,Rep,Konstantinos Roditis,18,0,18,sonoma
4201,Controller,,Rep,Konstantinos Roditis,356,84,272,sonoma
4203,Controller,,Rep,Konstantinos Roditis,225,44,181,sonoma
4204,Controller,,Rep,Konstantinos Roditis,404,68,336,sonoma
4401,Controller,,Rep,Konstantinos Roditis,337,63,274,sonoma
4402,Controller,,Rep,Konstantinos Roditis,390,72,318,sonoma
4406,Controller,,Rep,Konstantinos Roditis,244,23,221,sonoma
4407,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
4902,Controller,,Rep,Konstantinos Roditis,426,93,333,sonoma
4903,Controller,,Rep,Konstantinos Roditis,407,47,360,sonoma
4904,Controller,,Rep,Konstantinos Roditis,462,73,389,sonoma
4905,Controller,,Rep,Konstantinos Roditis,40,0,40,sonoma
4906,Controller,,Rep,Konstantinos Roditis,461,71,390,sonoma
4907,Controller,,Rep,Konstantinos Roditis,408,81,327,sonoma
4908,Controller,,Rep,Konstantinos Roditis,469,106,363,sonoma
5002,Controller,,Rep,Konstantinos Roditis,22,0,22,sonoma
5005,Controller,,Rep,Konstantinos Roditis,23,0,23,sonoma
5007,Controller,,Rep,Konstantinos Roditis,9,0,9,sonoma
5009,Controller,,Rep,Konstantinos Roditis,1,0,1,sonoma
5012,Controller,,Rep,Konstantinos Roditis,1,0,1,sonoma
5013,Controller,,Rep,Konstantinos Roditis,2,0,2,sonoma
5015,Controller,,Rep,Konstantinos Roditis,11,0,11,sonoma
5017,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
5019,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
5024,Controller,,Rep,Konstantinos Roditis,3,0,3,sonoma
5025,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
5029,Controller,,Rep,Konstantinos Roditis,16,0,16,sonoma
5031,Controller,,Rep,Konstantinos Roditis,70,25,45,sonoma
5033,Controller,,Rep,Konstantinos Roditis,5,0,5,sonoma
5037,Controller,,Rep,Konstantinos Roditis,2,0,2,sonoma
5038,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
5039,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
5040,Controller,,Rep,Konstantinos Roditis,9,0,9,sonoma
5043,Controller,,Rep,Konstantinos Roditis,9,0,9,sonoma
5046,Controller,,Rep,Konstantinos Roditis,21,0,21,sonoma
5048,Controller,,Rep,Konstantinos Roditis,14,0,14,sonoma
5050,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
5052,Controller,,Rep,Konstantinos Roditis,33,0,33,sonoma
5054,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
5056,Controller,,Rep,Konstantinos Roditis,32,0,32,sonoma
5057,Controller,,Rep,Konstantinos Roditis,13,0,13,sonoma
5058,Controller,,Rep,Konstantinos Roditis,8,0,8,sonoma
5059,Controller,,Rep,Konstantinos Roditis,1,0,1,sonoma
5060,Controller,,Rep,Konstantinos Roditis,7,0,7,sonoma
5062,Controller,,Rep,Konstantinos Roditis,4,0,4,sonoma
5063,Controller,,Rep,Konstantinos Roditis,36,0,36,sonoma
5064,Controller,,Rep,Konstantinos Roditis,16,0,16,sonoma
5065,Controller,,Rep,Konstantinos Roditis,3,0,3,sonoma
5067,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
5068,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
5069,Controller,,Rep,Konstantinos Roditis,5,0,5,sonoma
5070,Controller,,Rep,Konstantinos Roditis,10,0,10,sonoma
5071,Controller,,Rep,Konstantinos Roditis,0,0,0,sonoma
