county,precinct,office,district,party,candidate,votes,early voting,election day,mail
Tuolumne,999107,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999108,President,,DEMOCRAT,ANDREW YANG,1,1,0,1
Tuolumne,999109,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999117,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999118,President,,DEMOCRAT,ANDREW YANG,1,1,0,1
Tuolumne,999201,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999202,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999203,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999204,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999205,President,,DEMOCRAT,ANDREW YANG,1,1,0,1
Tuolumne,999206,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999207,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999208,President,,DEMOCRAT,ANDREW YANG,3,3,0,3
Tuolumne,999301,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999302,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999303,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999304,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999305,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999306,President,,DEMOCRAT,ANDREW YANG,1,1,0,1
Tuolumne,999307,President,,DEMOCRAT,ANDREW YANG,1,1,0,1
Tuolumne,999308,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999309,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999401,President,,DEMOCRAT,ANDREW YANG,1,1,0,1
Tuolumne,999402,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999403,President,,DEMOCRAT,ANDREW YANG,1,0,1,0
Tuolumne,999404,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999405,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999406,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999407,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999408,President,,DEMOCRAT,ANDREW YANG,2,2,0,2
Tuolumne,999409,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999410,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999411,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999412,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999413,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999414,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999415,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999501,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,999502,President,,DEMOCRAT,ANDREW YANG,1,1,0,1
Tuolumne,999503,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Tuolumne,100003,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,100004,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,101006,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,101007,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,101008,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,101009,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,200010,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,200012,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,200015,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",1,1,0,1
Tuolumne,200016,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,200017,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",1,0,1,0
Tuolumne,300018,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,300021,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,300022,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,300024,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,300025,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,400028,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,400029,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,400030,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,400032,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,400034,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,400035,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,500037,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",1,0,1,0
Tuolumne,500038,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,500041,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,500042,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,500043,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999101,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999102,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999103,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999104,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999105,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999106,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999107,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999108,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999109,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999117,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999118,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",1,1,0,1
Tuolumne,999201,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999202,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999203,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999204,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999205,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999206,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",1,1,0,1
Tuolumne,999207,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999208,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999301,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999302,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999303,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999304,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999305,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999306,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999307,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999308,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999309,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999401,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999402,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999403,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999404,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999405,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999406,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999407,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999408,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999409,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999410,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999411,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999412,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999413,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999414,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999415,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999501,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999502,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,999503,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Tuolumne,100003,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,100004,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,101006,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,101007,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,101008,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,101009,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,200010,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,200012,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,200015,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,200016,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,200017,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,300018,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,300021,President,,DEMOCRAT,JOHN K. DELANEY,1,1,0,1
Tuolumne,300022,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,300024,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,300025,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,400028,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,400029,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,400030,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,400032,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,400034,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,400035,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,500037,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,500038,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,500041,President,,DEMOCRAT,JOHN K. DELANEY,1,1,0,1
Tuolumne,500042,President,,DEMOCRAT,JOHN K. DELANEY,1,1,0,1
Tuolumne,500043,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999101,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999102,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999103,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999104,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999105,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999106,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999107,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999108,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999109,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999117,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999118,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999201,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999202,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999203,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999204,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999205,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999206,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999207,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999208,President,,DEMOCRAT,JOHN K. DELANEY,1,0,1,0
Tuolumne,999301,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999302,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999303,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999304,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999305,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999306,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999307,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999308,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999309,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999401,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999402,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999403,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999404,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999405,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999406,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999407,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999408,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999409,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999410,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999411,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999412,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999413,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999414,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999415,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999501,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999502,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,999503,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Tuolumne,100003,President,,DEMOCRAT,AMY KLOBUCHAR,4,4,0,2
Tuolumne,100004,President,,DEMOCRAT,AMY KLOBUCHAR,11,9,2,8
Tuolumne,101006,President,,DEMOCRAT,AMY KLOBUCHAR,23,19,4,17
Tuolumne,101007,President,,DEMOCRAT,AMY KLOBUCHAR,21,16,5,13
Tuolumne,101008,President,,DEMOCRAT,AMY KLOBUCHAR,9,8,1,6
Tuolumne,101009,President,,DEMOCRAT,AMY KLOBUCHAR,8,7,1,4
Tuolumne,200010,President,,DEMOCRAT,AMY KLOBUCHAR,9,9,0,8
Tuolumne,200012,President,,DEMOCRAT,AMY KLOBUCHAR,14,14,0,12
Tuolumne,200015,President,,DEMOCRAT,AMY KLOBUCHAR,3,3,0,1
Tuolumne,200016,President,,DEMOCRAT,AMY KLOBUCHAR,9,9,0,8
Tuolumne,200017,President,,DEMOCRAT,AMY KLOBUCHAR,14,10,4,9
Tuolumne,300018,President,,DEMOCRAT,AMY KLOBUCHAR,12,11,1,9
Tuolumne,300021,President,,DEMOCRAT,AMY KLOBUCHAR,12,10,2,10
Tuolumne,300022,President,,DEMOCRAT,AMY KLOBUCHAR,11,8,3,8
Tuolumne,300024,President,,DEMOCRAT,AMY KLOBUCHAR,10,8,2,6
Tuolumne,300025,President,,DEMOCRAT,AMY KLOBUCHAR,8,5,3,4
Tuolumne,400028,President,,DEMOCRAT,AMY KLOBUCHAR,13,13,0,9
Tuolumne,400029,President,,DEMOCRAT,AMY KLOBUCHAR,4,4,0,4
Tuolumne,400030,President,,DEMOCRAT,AMY KLOBUCHAR,14,13,1,13
Tuolumne,400032,President,,DEMOCRAT,AMY KLOBUCHAR,20,19,1,19
Tuolumne,400034,President,,DEMOCRAT,AMY KLOBUCHAR,5,3,2,2
Tuolumne,400035,President,,DEMOCRAT,AMY KLOBUCHAR,3,3,0,3
Tuolumne,500037,President,,DEMOCRAT,AMY KLOBUCHAR,9,9,0,7
Tuolumne,500038,President,,DEMOCRAT,AMY KLOBUCHAR,15,14,1,11
Tuolumne,500041,President,,DEMOCRAT,AMY KLOBUCHAR,15,13,2,12
Tuolumne,500042,President,,DEMOCRAT,AMY KLOBUCHAR,13,12,1,10
Tuolumne,500043,President,,DEMOCRAT,AMY KLOBUCHAR,13,13,0,8
Tuolumne,999101,President,,DEMOCRAT,AMY KLOBUCHAR,2,2,0,2
Tuolumne,999102,President,,DEMOCRAT,AMY KLOBUCHAR,0,0,0,0
Tuolumne,999103,President,,DEMOCRAT,AMY KLOBUCHAR,2,1,1,1
Tuolumne,999104,President,,DEMOCRAT,AMY KLOBUCHAR,0,0,0,0
Tuolumne,999105,President,,DEMOCRAT,AMY KLOBUCHAR,2,1,1,1
Tuolumne,999106,President,,DEMOCRAT,AMY KLOBUCHAR,0,0,0,0
Tuolumne,999107,President,,DEMOCRAT,AMY KLOBUCHAR,5,5,0,5
Tuolumne,999108,President,,DEMOCRAT,AMY KLOBUCHAR,1,1,0,1
Tuolumne,999109,President,,DEMOCRAT,AMY KLOBUCHAR,3,3,0,2
Tuolumne,999117,President,,DEMOCRAT,AMY KLOBUCHAR,0,0,0,0
Tuolumne,999118,President,,DEMOCRAT,AMY KLOBUCHAR,3,3,0,3
Tuolumne,999201,President,,DEMOCRAT,AMY KLOBUCHAR,1,1,0,1
Tuolumne,999202,President,,DEMOCRAT,AMY KLOBUCHAR,0,0,0,0
Tuolumne,999203,President,,DEMOCRAT,AMY KLOBUCHAR,2,2,0,1
Tuolumne,999204,President,,DEMOCRAT,AMY KLOBUCHAR,0,0,0,0
Tuolumne,999205,President,,DEMOCRAT,AMY KLOBUCHAR,7,7,0,5
Tuolumne,999206,President,,DEMOCRAT,AMY KLOBUCHAR,4,4,0,4
Tuolumne,999207,President,,DEMOCRAT,AMY KLOBUCHAR,2,1,1,1
Tuolumne,999208,President,,DEMOCRAT,AMY KLOBUCHAR,10,10,0,10
Tuolumne,999301,President,,DEMOCRAT,AMY KLOBUCHAR,0,0,0,0
Tuolumne,999302,President,,DEMOCRAT,AMY KLOBUCHAR,1,1,0,1
Tuolumne,999303,President,,DEMOCRAT,AMY KLOBUCHAR,1,1,0,1
Tuolumne,999304,President,,DEMOCRAT,AMY KLOBUCHAR,3,3,0,2
Tuolumne,999305,President,,DEMOCRAT,AMY KLOBUCHAR,2,1,1,1
Tuolumne,999306,President,,DEMOCRAT,AMY KLOBUCHAR,2,2,0,2
Tuolumne,999307,President,,DEMOCRAT,AMY KLOBUCHAR,1,1,0,1
Tuolumne,999308,President,,DEMOCRAT,AMY KLOBUCHAR,0,0,0,0
Tuolumne,999309,President,,DEMOCRAT,AMY KLOBUCHAR,1,1,0,1
Tuolumne,999401,President,,DEMOCRAT,AMY KLOBUCHAR,0,0,0,0
Tuolumne,999402,President,,DEMOCRAT,AMY KLOBUCHAR,5,5,0,5
Tuolumne,999403,President,,DEMOCRAT,AMY KLOBUCHAR,2,2,0,2
Tuolumne,999404,President,,DEMOCRAT,AMY KLOBUCHAR,0,0,0,0
Tuolumne,999405,President,,DEMOCRAT,AMY KLOBUCHAR,3,3,0,3
Tuolumne,999406,President,,DEMOCRAT,AMY KLOBUCHAR,0,0,0,0
Tuolumne,999407,President,,DEMOCRAT,AMY KLOBUCHAR,1,1,0,1
Tuolumne,999408,President,,DEMOCRAT,AMY KLOBUCHAR,1,1,0,0
Tuolumne,999409,President,,DEMOCRAT,AMY KLOBUCHAR,0,0,0,0
Tuolumne,999410,President,,DEMOCRAT,AMY KLOBUCHAR,0,0,0,0
Tuolumne,999411,President,,DEMOCRAT,AMY KLOBUCHAR,3,3,0,1
Tuolumne,999412,President,,DEMOCRAT,AMY KLOBUCHAR,1,1,0,0
Tuolumne,999413,President,,DEMOCRAT,AMY KLOBUCHAR,1,1,0,1
Tuolumne,999414,President,,DEMOCRAT,AMY KLOBUCHAR,4,4,0,4
Tuolumne,999415,President,,DEMOCRAT,AMY KLOBUCHAR,2,2,0,2
Tuolumne,999501,President,,DEMOCRAT,AMY KLOBUCHAR,1,1,0,1
Tuolumne,999502,President,,DEMOCRAT,AMY KLOBUCHAR,4,3,1,2
Tuolumne,999503,President,,DEMOCRAT,AMY KLOBUCHAR,5,4,1,4
Tuolumne,100003,President,,DEMOCRAT,BERNIE SANDERS,45,38,7,26
Tuolumne,100004,President,,DEMOCRAT,BERNIE SANDERS,35,31,4,21
Tuolumne,101006,President,,DEMOCRAT,BERNIE SANDERS,79,49,30,30
Tuolumne,101007,President,,DEMOCRAT,BERNIE SANDERS,109,79,30,48
Tuolumne,101008,President,,DEMOCRAT,BERNIE SANDERS,81,59,22,42
Tuolumne,101009,President,,DEMOCRAT,BERNIE SANDERS,94,62,32,42
Tuolumne,200010,President,,DEMOCRAT,BERNIE SANDERS,49,39,10,34
Tuolumne,200012,President,,DEMOCRAT,BERNIE SANDERS,88,74,14,59
Tuolumne,200015,President,,DEMOCRAT,BERNIE SANDERS,65,52,13,36
Tuolumne,200016,President,,DEMOCRAT,BERNIE SANDERS,57,40,17,27
Tuolumne,200017,President,,DEMOCRAT,BERNIE SANDERS,36,26,10,21
Tuolumne,300018,President,,DEMOCRAT,BERNIE SANDERS,46,40,6,21
Tuolumne,300021,President,,DEMOCRAT,BERNIE SANDERS,105,56,49,51
Tuolumne,300022,President,,DEMOCRAT,BERNIE SANDERS,120,82,38,77
Tuolumne,300024,President,,DEMOCRAT,BERNIE SANDERS,56,25,31,17
Tuolumne,300025,President,,DEMOCRAT,BERNIE SANDERS,34,25,9,21
Tuolumne,400028,President,,DEMOCRAT,BERNIE SANDERS,20,14,6,12
Tuolumne,400029,President,,DEMOCRAT,BERNIE SANDERS,45,35,10,27
Tuolumne,400030,President,,DEMOCRAT,BERNIE SANDERS,53,32,21,31
Tuolumne,400032,President,,DEMOCRAT,BERNIE SANDERS,62,30,32,30
Tuolumne,400034,President,,DEMOCRAT,BERNIE SANDERS,30,19,11,12
Tuolumne,400035,President,,DEMOCRAT,BERNIE SANDERS,21,20,1,20
Tuolumne,500037,President,,DEMOCRAT,BERNIE SANDERS,54,38,16,23
Tuolumne,500038,President,,DEMOCRAT,BERNIE SANDERS,120,101,19,65
Tuolumne,500041,President,,DEMOCRAT,BERNIE SANDERS,78,48,30,43
Tuolumne,500042,President,,DEMOCRAT,BERNIE SANDERS,54,34,20,29
Tuolumne,500043,President,,DEMOCRAT,BERNIE SANDERS,47,32,15,26
Tuolumne,999101,President,,DEMOCRAT,BERNIE SANDERS,14,5,9,1
Tuolumne,999102,President,,DEMOCRAT,BERNIE SANDERS,6,5,1,5
Tuolumne,999103,President,,DEMOCRAT,BERNIE SANDERS,13,10,3,4
Tuolumne,999104,President,,DEMOCRAT,BERNIE SANDERS,3,3,0,2
Tuolumne,999105,President,,DEMOCRAT,BERNIE SANDERS,19,18,1,15
Tuolumne,999106,President,,DEMOCRAT,BERNIE SANDERS,0,0,0,0
Tuolumne,999107,President,,DEMOCRAT,BERNIE SANDERS,11,9,2,7
Tuolumne,999108,President,,DEMOCRAT,BERNIE SANDERS,13,9,4,8
Tuolumne,999109,President,,DEMOCRAT,BERNIE SANDERS,22,16,6,9
Tuolumne,999117,President,,DEMOCRAT,BERNIE SANDERS,5,1,4,0
Tuolumne,999118,President,,DEMOCRAT,BERNIE SANDERS,9,8,1,7
Tuolumne,999201,President,,DEMOCRAT,BERNIE SANDERS,10,6,4,6
Tuolumne,999202,President,,DEMOCRAT,BERNIE SANDERS,14,12,2,9
Tuolumne,999203,President,,DEMOCRAT,BERNIE SANDERS,4,4,0,2
Tuolumne,999204,President,,DEMOCRAT,BERNIE SANDERS,10,9,1,6
Tuolumne,999205,President,,DEMOCRAT,BERNIE SANDERS,31,30,1,19
Tuolumne,999206,President,,DEMOCRAT,BERNIE SANDERS,18,13,5,10
Tuolumne,999207,President,,DEMOCRAT,BERNIE SANDERS,11,7,4,6
Tuolumne,999208,President,,DEMOCRAT,BERNIE SANDERS,47,38,9,33
Tuolumne,999301,President,,DEMOCRAT,BERNIE SANDERS,1,1,0,1
Tuolumne,999302,President,,DEMOCRAT,BERNIE SANDERS,6,4,2,2
Tuolumne,999303,President,,DEMOCRAT,BERNIE SANDERS,13,10,3,7
Tuolumne,999304,President,,DEMOCRAT,BERNIE SANDERS,24,13,11,11
Tuolumne,999305,President,,DEMOCRAT,BERNIE SANDERS,5,4,1,3
