County,Precinct,Office,District,Party,Candidate,election_day,early_voting,mail,Total
kern,30338,SOVC,,,Registered Voters,1006,1006,1006,1006
kern,30338,SOVC,,,Voters Cast,139,0,670,809
kern,30339,SOVC,,,Cards Cast,201,0,981,1182
kern,30339,SOVC,,,Registered Voters,1556,1556,1556,1556
kern,30339,SOVC,,,Voters Cast,201,0,981,1182
kern,30348,SOVC,,,Cards Cast,97,0,622,719
kern,30348,SOVC,,,Registered Voters,931,931,931,931
kern,30348,SOVC,,,Voters Cast,97,0,622,719
kern,30351,SOVC,,,Cards Cast,147,0,892,1039
kern,30351,SOVC,,,Registered Voters,1528,1528,1528,1528
kern,30351,SOVC,,,Voters Cast,147,0,892,1039
kern,30352,SOVC,,,Cards Cast,133,0,737,870
kern,30352,SOVC,,,Registered Voters,1029,1029,1029,1029
kern,30352,SOVC,,,Voters Cast,133,0,737,870
kern,30354,SOVC,,,Cards Cast,129,0,456,585
kern,30354,SOVC,,,Registered Voters,696,696,696,696
kern,30354,SOVC,,,Voters Cast,129,0,456,585
kern,30364,SOVC,,,Cards Cast,142,0,575,717
kern,30364,SOVC,,,Registered Voters,929,929,929,929
kern,30364,SOVC,,,Voters Cast,142,0,575,717
kern,30367,SOVC,,,Cards Cast,123,0,1015,1138
kern,30367,SOVC,,,Registered Voters,1526,1526,1526,1526
kern,30367,SOVC,,,Voters Cast,123,0,1015,1138
kern,30370,SOVC,,,Cards Cast,44,0,277,321
kern,30370,SOVC,,,Registered Voters,452,452,452,452
kern,30370,SOVC,,,Voters Cast,44,0,277,321
kern,30374,SOVC,,,Cards Cast,120,0,640,760
kern,30374,SOVC,,,Registered Voters,999,999,999,999
kern,30374,SOVC,,,Voters Cast,120,0,640,760
kern,30385,SOVC,,,Cards Cast,71,0,539,610
kern,30385,SOVC,,,Registered Voters,714,714,714,714
kern,30385,SOVC,,,Voters Cast,71,0,539,610
kern,30386,SOVC,,,Cards Cast,127,0,829,956
kern,30386,SOVC,,,Registered Voters,1185,1185,1185,1185
kern,30386,SOVC,,,Voters Cast,127,0,829,956
kern,30387,SOVC,,,Cards Cast,164,0,835,999
kern,30387,SOVC,,,Registered Voters,1140,1140,1140,1140
kern,30387,SOVC,,,Voters Cast,164,0,835,999
kern,30389,SOVC,,,Cards Cast,73,0,518,591
kern,30389,SOVC,,,Registered Voters,732,732,732,732
kern,30389,SOVC,,,Voters Cast,73,0,518,591
kern,30390,SOVC,,,Cards Cast,169,0,977,1146
kern,30390,SOVC,,,Registered Voters,1320,1320,1320,1320
kern,30390,SOVC,,,Voters Cast,169,0,977,1146
kern,30393,SOVC,,,Cards Cast,93,0,644,737
kern,30393,SOVC,,,Registered Voters,856,856,856,856
kern,30393,SOVC,,,Voters Cast,93,0,644,737
kern,30396,SOVC,,,Cards Cast,116,0,563,679
kern,30396,SOVC,,,Registered Voters,812,812,812,812
kern,30396,SOVC,,,Voters Cast,116,0,563,679
kern,30399,SOVC,,,Cards Cast,106,0,509,615
kern,30399,SOVC,,,Registered Voters,1198,1198,1198,1198
kern,30399,SOVC,,,Voters Cast,106,0,509,615
kern,31478,SOVC,,,Cards Cast,79,0,367,446
kern,31478,SOVC,,,Registered Voters,593,593,593,593
kern,31478,SOVC,,,Voters Cast,79,0,367,446
kern,31641,SOVC,,,Cards Cast,64,0,236,300
kern,31641,SOVC,,,Registered Voters,610,610,610,610
kern,31641,SOVC,,,Voters Cast,64,0,236,300
kern,31642,SOVC,,,Cards Cast,61,0,333,394
kern,31642,SOVC,,,Registered Voters,797,797,797,797
kern,31642,SOVC,,,Voters Cast,61,0,333,394
kern,31772,SOVC,,,Cards Cast,154,0,551,705
kern,31772,SOVC,,,Registered Voters,1163,1163,1163,1163
kern,31772,SOVC,,,Voters Cast,154,0,551,705
kern,31935,SOVC,,,Cards Cast,87,0,476,563
kern,31935,SOVC,,,Registered Voters,868,868,868,868
kern,31935,SOVC,,,Voters Cast,87,0,476,563
kern,31950,SOVC,,,Cards Cast,99,0,351,450
kern,31950,SOVC,,,Registered Voters,707,707,707,707
kern,31950,SOVC,,,Voters Cast,99,0,351,450
kern,31953,SOVC,,,Cards Cast,128,0,727,855
kern,31953,SOVC,,,Registered Voters,1390,1390,1390,1390
kern,31953,SOVC,,,Voters Cast,128,0,727,855
kern,31960,SOVC,,,Cards Cast,88,0,793,881
kern,31960,SOVC,,,Registered Voters,1287,1287,1287,1287
kern,31960,SOVC,,,Voters Cast,88,0,793,881
kern,32170,SOVC,,,Cards Cast,128,0,589,717
kern,32170,SOVC,,,Registered Voters,932,932,932,932
kern,32170,SOVC,,,Voters Cast,128,0,589,717
kern,32214,SOVC,,,Cards Cast,57,0,426,483
kern,32214,SOVC,,,Registered Voters,651,651,651,651
kern,32214,SOVC,,,Voters Cast,57,0,426,483
kern,32240,SOVC,,,Cards Cast,44,0,469,513
kern,32240,SOVC,,,Registered Voters,847,847,847,847
kern,32240,SOVC,,,Voters Cast,44,0,469,513
kern,32310,SOVC,,,Cards Cast,77,0,616,693
kern,32310,SOVC,,,Registered Voters,1021,1021,1021,1021
kern,32310,SOVC,,,Voters Cast,77,0,616,693
kern,32330,SOVC,,,Cards Cast,29,0,441,470
kern,32330,SOVC,,,Registered Voters,584,584,584,584
kern,32330,SOVC,,,Voters Cast,29,0,441,470
kern,32340,SOVC,,,Cards Cast,38,0,463,501
kern,32340,SOVC,,,Registered Voters,596,596,596,596
kern,32340,SOVC,,,Voters Cast,38,0,463,501
kern,32360,SOVC,,,Cards Cast,87,0,579,666
kern,32360,SOVC,,,Registered Voters,1173,1173,1173,1173
kern,32360,SOVC,,,Voters Cast,87,0,579,666
kern,32370,SOVC,,,Cards Cast,88,0,317,405
kern,32370,SOVC,,,Registered Voters,750,750,750,750
kern,32370,SOVC,,,Voters Cast,88,0,317,405
kern,32380,SOVC,,,Cards Cast,33,0,438,471
kern,32380,SOVC,,,Registered Voters,629,629,629,629
kern,32380,SOVC,,,Voters Cast,33,0,438,471
kern,32441,SOVC,,,Cards Cast,117,0,569,686
kern,32441,SOVC,,,Registered Voters,1140,1140,1140,1140
kern,32441,SOVC,,,Voters Cast,117,0,569,686
kern,32531,SOVC,,,Cards Cast,104,0,580,684
kern,32531,SOVC,,,Registered Voters,1320,1320,1320,1320
kern,32531,SOVC,,,Voters Cast,104,0,580,684
kern,32532,SOVC,,,Cards Cast,99,0,417,516
kern,32532,SOVC,,,Registered Voters,995,995,995,995
kern,32532,SOVC,,,Voters Cast,99,0,417,516
kern,32640,SOVC,,,Cards Cast,201,0,1035,1236
kern,32640,SOVC,,,Registered Voters,1435,1435,1435,1435
kern,32640,SOVC,,,Voters Cast,201,0,1035,1236
kern,32652,SOVC,,,Cards Cast,81,0,1136,1217
kern,32652,SOVC,,,Registered Voters,1415,1415,1415,1415
kern,32652,SOVC,,,Voters Cast,81,0,1136,1217
kern,32731,SOVC,,,Cards Cast,140,0,759,899
kern,32731,SOVC,,,Registered Voters,1219,1219,1219,1219
kern,32731,SOVC,,,Voters Cast,140,0,759,899
kern,32732,SOVC,,,Cards Cast,41,0,240,281
kern,32732,SOVC,,,Registered Voters,307,307,307,307
kern,32732,SOVC,,,Voters Cast,41,0,240,281
kern,32750,SOVC,,,Cards Cast,219,0,803,1022
kern,32750,SOVC,,,Registered Voters,1553,1553,1553,1553
kern,32750,SOVC,,,Voters Cast,219,0,803,1022
kern,32751,SOVC,,,Cards Cast,100,0,402,502
kern,32751,SOVC,,,Registered Voters,830,830,830,830
kern,32751,SOVC,,,Voters Cast,100,0,402,502
kern,32762,SOVC,,,Cards Cast,71,0,424,495
kern,32762,SOVC,,,Registered Voters,763,763,763,763
kern,32762,SOVC,,,Voters Cast,71,0,424,495
kern,33040,SOVC,,,Cards Cast,200,0,1065,1265
kern,33040,SOVC,,,Registered Voters,1618,1618,1618,1618
kern,33040,SOVC,,,Voters Cast,200,0,1065,1265
kern,33042,SOVC,,,Cards Cast,112,0,743,855
kern,33042,SOVC,,,Registered Voters,1130,1130,1130,1130
kern,33042,SOVC,,,Voters Cast,112,0,743,855
kern,33150,SOVC,,,Cards Cast,59,0,340,399
kern,33150,SOVC,,,Registered Voters,467,467,467,467
kern,33150,SOVC,,,Voters Cast,59,0,340,399
kern,33161,SOVC,,,Cards Cast,31,0,240,271
kern,33161,SOVC,,,Registered Voters,370,370,370,370
kern,33161,SOVC,,,Voters Cast,31,0,240,271
kern,33222,SOVC,,,Cards Cast,90,0,451,541
kern,33222,SOVC,,,Registered Voters,1064,1064,1064,1064
kern,33222,SOVC,,,Voters Cast,90,0,451,541
kern,33492,SOVC,,,Cards Cast,135,0,426,561
kern,33492,SOVC,,,Registered Voters,956,956,956,956
kern,33492,SOVC,,,Voters Cast,135,0,426,561
kern,35601,SOVC,,,Cards Cast,102,0,619,721
kern,35601,SOVC,,,Registered Voters,861,861,861,861
kern,35601,SOVC,,,Voters Cast,102,0,619,721
kern,35602,SOVC,,,Cards Cast,83,0,419,502
kern,35602,SOVC,,,Registered Voters,614,614,614,614
kern,35602,SOVC,,,Voters Cast,83,0,419,502
kern,35603,SOVC,,,Cards Cast,117,0,604,721
kern,35603,SOVC,,,Registered Voters,881,881,881,881
kern,35603,SOVC,,,Voters Cast,117,0,604,721
kern,35604,SOVC,,,Cards Cast,108,0,889,997
kern,35604,SOVC,,,Registered Voters,1187,1187,1187,1187
kern,35604,SOVC,,,Voters Cast,108,0,889,997
kern,35624,SOVC,,,Cards Cast,41,0,323,364
kern,35624,SOVC,,,Registered Voters,458,458,458,458
kern,35624,SOVC,,,Voters Cast,41,0,323,364
kern,35628,SOVC,,,Cards Cast,219,0,1257,1476
kern,35628,SOVC,,,Registered Voters,1817,1817,1817,1817
kern,35628,SOVC,,,Voters Cast,219,0,1257,1476
kern,35629,SOVC,,,Cards Cast,140,0,781,921
kern,35629,SOVC,,,Registered Voters,1147,1147,1147,1147
kern,35629,SOVC,,,Voters Cast,140,0,781,921
kern,35631,SOVC,,,Cards Cast,117,0,702,819
kern,35631,SOVC,,,Registered Voters,1022,1022,1022,1022
kern,35631,SOVC,,,Voters Cast,117,0,702,819
kern,35632,SOVC,,,Cards Cast,133,0,527,660
kern,35632,SOVC,,,Registered Voters,765,765,765,765
kern,35632,SOVC,,,Voters Cast,133,0,527,660
kern,35633,SOVC,,,Cards Cast,151,0,581,732
kern,35633,SOVC,,,Registered Voters,858,858,858,858
kern,35633,SOVC,,,Voters Cast,151,0,581,732
kern,35635,SOVC,,,Cards Cast,204,0,648,852
kern,35635,SOVC,,,Registered Voters,1061,1061,1061,1061
kern,35635,SOVC,,,Voters Cast,204,0,648,852
kern,35640,SOVC,,,Cards Cast,151,0,803,954
kern,35640,SOVC,,,Registered Voters,1126,1126,1126,1126
kern,35640,SOVC,,,Voters Cast,151,0,803,954
kern,35658,SOVC,,,Cards Cast,174,0,732,906
kern,35658,SOVC,,,Registered Voters,1053,1053,1053,1053
kern,35658,SOVC,,,Voters Cast,174,0,732,906
kern,35661,SOVC,,,Cards Cast,115,0,476,591
kern,35661,SOVC,,,Registered Voters,710,710,710,710
kern,35661,SOVC,,,Voters Cast,115,0,476,591
kern,35675,SOVC,,,Cards Cast,127,0,914,1041
kern,35675,SOVC,,,Registered Voters,1211,1211,1211,1211
kern,35675,SOVC,,,Voters Cast,127,0,914,1041
kern,35677,SOVC,,,Cards Cast,75,0,439,514
kern,35677,SOVC,,,Registered Voters,822,822,822,822
kern,35677,SOVC,,,Voters Cast,75,0,439,514
kern,40401,SOVC,,,Cards Cast,38,0,419,457
kern,40401,SOVC,,,Registered Voters,541,541,541,541
kern,40401,SOVC,,,Voters Cast,38,0,419,457
kern,40405,SOVC,,,Cards Cast,164,0,1094,1258
kern,40405,SOVC,,,Registered Voters,1425,1425,1425,1425
kern,40405,SOVC,,,Voters Cast,164,0,1094,1258
kern,40406,SOVC,,,Cards Cast,102,0,753,855
kern,40406,SOVC,,,Registered Voters,1059,1059,1059,1059
kern,40406,SOVC,,,Voters Cast,102,0,753,855
kern,40407,SOVC,,,Cards Cast,72,0,498,570
kern,40407,SOVC,,,Registered Voters,762,762,762,762
kern,40407,SOVC,,,Voters Cast,72,0,498,570
kern,40409,SOVC,,,Cards Cast,130,0,758,888
kern,40409,SOVC,,,Registered Voters,1153,1153,1153,1153
kern,40409,SOVC,,,Voters Cast,130,0,758,888
kern,40411,SOVC,,,Cards Cast,124,0,835,959
kern,40411,SOVC,,,Registered Voters,1428,1428,1428,1428
kern,40411,SOVC,,,Voters Cast,124,0,835,959
kern,40414,SOVC,,,Cards Cast,134,0,886,1020
kern,40414,SOVC,,,Registered Voters,1613,1613,1613,1613
kern,40414,SOVC,,,Voters Cast,134,0,886,1020
kern,40415,SOVC,,,Cards Cast,144,0,1278,1422
kern,40415,SOVC,,,Registered Voters,1659,1659,1659,1659
kern,40415,SOVC,,,Voters Cast,144,0,1278,1422
kern,40419,SOVC,,,Cards Cast,128,0,941,1069
kern,40419,SOVC,,,Registered Voters,1293,1293,1293,1293
kern,40419,SOVC,,,Voters Cast,128,0,941,1069
kern,40421,SOVC,,,Cards Cast,97,0,737,834
kern,40421,SOVC,,,Registered Voters,995,995,995,995
kern,40421,SOVC,,,Voters Cast,97,0,737,834
kern,40424,SOVC,,,Cards Cast,117,0,633,750
kern,40424,SOVC,,,Registered Voters,1153,1153,1153,1153
kern,40424,SOVC,,,Voters Cast,117,0,633,750
kern,40428,SOVC,,,Cards Cast,79,0,529,608
kern,40428,SOVC,,,Registered Voters,955,955,955,955
kern,40428,SOVC,,,Voters Cast,79,0,529,608
kern,40429,SOVC,,,Cards Cast,184,0,976,1160
kern,40429,SOVC,,,Registered Voters,1391,1391,1391,1391
kern,40429,SOVC,,,Voters Cast,184,0,976,1160
kern,40430,SOVC,,,Cards Cast,137,0,1121,1258
kern,40430,SOVC,,,Registered Voters,1652,1652,1652,1652
kern,40430,SOVC,,,Voters Cast,137,0,1121,1258
kern,40432,SOVC,,,Cards Cast,112,0,531,643
kern,40432,SOVC,,,Registered Voters,738,738,738,738
kern,40432,SOVC,,,Voters Cast,112,0,531,643
kern,40433,SOVC,,,Cards Cast,150,0,728,878
kern,40433,SOVC,,,Registered Voters,1085,1085,1085,1085
kern,40433,SOVC,,,Voters Cast,150,0,728,878
kern,40435,SOVC,,,Cards Cast,115,0,1051,1166
kern,40435,SOVC,,,Registered Voters,1334,1334,1334,1334
kern,40435,SOVC,,,Voters Cast,115,0,1051,1166
kern,40436,SOVC,,,Cards Cast,133,0,552,685
kern,40436,SOVC,,,Registered Voters,840,840,840,840
kern,40436,SOVC,,,Voters Cast,133,0,552,685
kern,40440,SOVC,,,Cards Cast,107,0,695,802
kern,40440,SOVC,,,Registered Voters,991,991,991,991
kern,40440,SOVC,,,Voters Cast,107,0,695,802
kern,40441,SOVC,,,Cards Cast,67,0,1238,1305
kern,40441,SOVC,,,Registered Voters,1404,1404,1404,1404
kern,40441,SOVC,,,Voters Cast,67,0,1238,1305
kern,40442,SOVC,,,Cards Cast,76,0,670,746
kern,40442,SOVC,,,Registered Voters,901,901,901,901
kern,40442,SOVC,,,Voters Cast,76,0,670,746
kern,40443,SOVC,,,Cards Cast,64,0,478,542
kern,40443,SOVC,,,Registered Voters,703,703,703,703
kern,40443,SOVC,,,Voters Cast,64,0,478,542
kern,40444,SOVC,,,Cards Cast,54,0,440,494
kern,40444,SOVC,,,Registered Voters,702,702,702,702
kern,40444,SOVC,,,Voters Cast,54,0,440,494
kern,40447,SOVC,,,Cards Cast,60,0,734,794
kern,40447,SOVC,,,Registered Voters,1022,1022,1022,1022
kern,40447,SOVC,,,Voters Cast,60,0,734,794
kern,40454,SOVC,,,Cards Cast,95,0,687,782
kern,40454,SOVC,,,Registered Voters,992,992,992,992
kern,40454,SOVC,,,Voters Cast,95,0,687,782
kern,40455,SOVC,,,Cards Cast,281,0,1474,1755
kern,40455,SOVC,,,Registered Voters,2039,2039,2039,2039
kern,40455,SOVC,,,Voters Cast,281,0,1474,1755
kern,40460,SOVC,,,Cards Cast,105,0,686,791
kern,40460,SOVC,,,Registered Voters,960,960,960,960
kern,40460,SOVC,,,Voters Cast,105,0,686,791
kern,40461,SOVC,,,Cards Cast,152,0,1138,1290
kern,40461,SOVC,,,Registered Voters,1495,1495,1495,1495
kern,40461,SOVC,,,Voters Cast,152,0,1138,1290
kern,40462,SOVC,,,Cards Cast,100,0,1146,1246
kern,40462,SOVC,,,Registered Voters,1455,1455,1455,1455
kern,40462,SOVC,,,Voters Cast,100,0,1146,1246
kern,40463,SOVC,,,Cards Cast,137,0,662,799
kern,40463,SOVC,,,Registered Voters,971,971,971,971
kern,40463,SOVC,,,Voters Cast,137,0,662,799
kern,40464,SOVC,,,Cards Cast,156,0,824,980
kern,40464,SOVC,,,Registered Voters,1231,1231,1231,1231
kern,40464,SOVC,,,Voters Cast,156,0,824,980
kern,40466,SOVC,,,Cards Cast,161,0,942,1103
kern,40466,SOVC,,,Registered Voters,1332,1332,1332,1332
kern,40466,SOVC,,,Voters Cast,161,0,942,1103
kern,40469,SOVC,,,Cards Cast,164,0,533,697
kern,40469,SOVC,,,Registered Voters,929,929,929,929
kern,40469,SOVC,,,Voters Cast,164,0,533,697
kern,40470,SOVC,,,Cards Cast,118,0,698,816
kern,40470,SOVC,,,Registered Voters,1081,1081,1081,1081
kern,40470,SOVC,,,Voters Cast,118,0,698,816
kern,40471,SOVC,,,Cards Cast,175,0,1007,1182
kern,40471,SOVC,,,Registered Voters,1591,1591,1591,1591
kern,40471,SOVC,,,Voters Cast,175,0,1007,1182
kern,40475,SOVC,,,Cards Cast,105,0,749,854
kern,40475,SOVC,,,Registered Voters,1090,1090,1090,1090
kern,40475,SOVC,,,Voters Cast,105,0,749,854
kern,40480,SOVC,,,Cards Cast,101,0,900,1001
kern,40480,SOVC,,,Registered Voters,1194,1194,1194,1194
kern,40480,SOVC,,,Voters Cast,101,0,900,1001
kern,40494,SOVC,,,Cards Cast,61,0,756,817
kern,40494,SOVC,,,Registered Voters,979,979,979,979
kern,40494,SOVC,,,Voters Cast,61,0,756,817
kern,40495,SOVC,,,Cards Cast,109,0,1392,1501
kern,40495,SOVC,,,Registered Voters,1789,1789,1789,1789
kern,40495,SOVC,,,Voters Cast,109,0,1392,1501
kern,40496,SOVC,,,Cards Cast,178,0,1055,1233
kern,40496,SOVC,,,Registered Voters,1396,1396,1396,1396
kern,40496,SOVC,,,Voters Cast,178,0,1055,1233
kern,40497,SOVC,,,Cards Cast,109,0,585,694
kern,40497,SOVC,,,Registered Voters,885,885,885,885
kern,40497,SOVC,,,Voters Cast,109,0,585,694
kern,41240,SOVC,,,Cards Cast,90,0,180,270
kern,41240,SOVC,,,Registered Voters,368,368,368,368
kern,41240,SOVC,,,Voters Cast,90,0,180,270
kern,41780,SOVC,,,Cards Cast,266,0,708,974
kern,41780,SOVC,,,Registered Voters,1346,1346,1346,1346
kern,41780,SOVC,,,Voters Cast,266,0,708,974
kern,41820,SOVC,,,Cards Cast,239,0,910,1149
kern,41820,SOVC,,,Registered Voters,1420,1420,1420,1420
kern,41820,SOVC,,,Voters Cast,239,0,910,1149
kern,41910,SOVC,,,Cards Cast,69,0,448,517
kern,41910,SOVC,,,Registered Voters,628,628,628,628
kern,41910,SOVC,,,Voters Cast,69,0,448,517
kern,41913,SOVC,,,Cards Cast,199,0,1503,1702
kern,41913,SOVC,,,Registered Voters,1937,1937,1937,1937
kern,41913,SOVC,,,Voters Cast,199,0,1503,1702
kern,41915,SOVC,,,Cards Cast,163,0,1212,1375
kern,41915,SOVC,,,Registered Voters,1594,1594,1594,1594
kern,41915,SOVC,,,Voters Cast,163,0,1212,1375
kern,42218,SOVC,,,Cards Cast,168,0,466,634
kern,42218,SOVC,,,Registered Voters,847,847,847,847
kern,42218,SOVC,,,Voters Cast,168,0,466,634
kern,42261,SOVC,,,Cards Cast,59,0,203,262
kern,42261,SOVC,,,Registered Voters,372,372,372,372
kern,42261,SOVC,,,Voters Cast,59,0,203,262
kern,42390,SOVC,,,Cards Cast,95,0,290,385
kern,42390,SOVC,,,Registered Voters,485,485,485,485
kern,42390,SOVC,,,Voters Cast,95,0,290,385
kern,42630,SOVC,,,Cards Cast,110,0,393,503
kern,42630,SOVC,,,Registered Voters,647,647,647,647
kern,42630,SOVC,,,Voters Cast,110,0,393,503
kern,42842,SOVC,,,Cards Cast,197,0,987,1184
kern,42842,SOVC,,,Registered Voters,1330,1330,1330,1330
kern,42842,SOVC,,,Voters Cast,197,0,987,1184
kern,42845,SOVC,,,Cards Cast,245,0,738,983
kern,42845,SOVC,,,Registered Voters,1159,1159,1159,1159
kern,42845,SOVC,,,Voters Cast,245,0,738,983
kern,43043,SOVC,,,Cards Cast,145,0,1044,1189
kern,43043,SOVC,,,Registered Voters,1329,1329,1329,1329
kern,43043,SOVC,,,Voters Cast,145,0,1044,1189
kern,43048,SOVC,,,Cards Cast,141,0,734,875
kern,43048,SOVC,,,Registered Voters,1084,1084,1084,1084
kern,43048,SOVC,,,Voters Cast,141,0,734,875
kern,43050,SOVC,,,Cards Cast,159,0,848,1007
kern,43050,SOVC,,,Registered Voters,1195,1195,1195,1195
kern,43050,SOVC,,,Voters Cast,159,0,848,1007
kern,43051,SOVC,,,Cards Cast,40,0,514,554
kern,43051,SOVC,,,Registered Voters,620,620,620,620
kern,43051,SOVC,,,Voters Cast,40,0,514,554
kern,43052,SOVC,,,Cards Cast,107,0,671,778
kern,43052,SOVC,,,Registered Voters,903,903,903,903
kern,43052,SOVC,,,Voters Cast,107,0,671,778
kern,43053,SOVC,,,Cards Cast,158,0,900,1058
kern,43053,SOVC,,,Registered Voters,1228,1228,1228,1228
kern,43053,SOVC,,,Voters Cast,158,0,900,1058
kern,43055,SOVC,,,Cards Cast,77,0,814,891
kern,43055,SOVC,,,Registered Voters,1018,1018,1018,1018
kern,43055,SOVC,,,Voters Cast,77,0,814,891
kern,43059,SOVC,,,Cards Cast,139,0,1036,1175
kern,43059,SOVC,,,Registered Voters,1336,1336,1336,1336
kern,43059,SOVC,,,Voters Cast,139,0,1036,1175
kern,43170,SOVC,,,Cards Cast,132,0,751,883
kern,43170,SOVC,,,Registered Voters,1402,1402,1402,1402
kern,43170,SOVC,,,Voters Cast,132,0,751,883
kern,43290,SOVC,,,Cards Cast,62,0,375,437
kern,43290,SOVC,,,Registered Voters,488,488,488,488
kern,43290,SOVC,,,Voters Cast,62,0,375,437
kern,43310,SOVC,,,Cards Cast,107,0,344,451
kern,43310,SOVC,,,Registered Voters,724,724,724,724
kern,43310,SOVC,,,Voters Cast,107,0,344,451
kern,43320,SOVC,,,Cards Cast,203,0,1130,1333
kern,43320,SOVC,,,Registered Voters,1647,1647,1647,1647
kern,43320,SOVC,,,Voters Cast,203,0,1130,1333
kern,43340,SOVC,,,Cards Cast,186,0,556,742
kern,43340,SOVC,,,Registered Voters,1002,1002,1002,1002
kern,43340,SOVC,,,Voters Cast,186,0,556,742
kern,43510,SOVC,,,Cards Cast,143,0,484,627
kern,43510,SOVC,,,Registered Voters,877,877,877,877
kern,43510,SOVC,,,Voters Cast,143,0,484,627
kern,43520,SOVC,,,Cards Cast,78,0,384,462
kern,43520,SOVC,,,Registered Voters,808,808,808,808
kern,43520,SOVC,,,Voters Cast,78,0,384,462
kern,43540,SOVC,,,Cards Cast,70,0,677,747
kern,43540,SOVC,,,Registered Voters,994,994,994,994
kern,43540,SOVC,,,Voters Cast,70,0,677,747
kern,43567,SOVC,,,Cards Cast,131,0,812,943
kern,43567,SOVC,,,Registered Voters,1459,1459,1459,1459
kern,43567,SOVC,,,Voters Cast,131,0,812,943
kern,43568,SOVC,,,Cards Cast,122,0,815,937
kern,43568,SOVC,,,Registered Voters,1533,1533,1533,1533
kern,43568,SOVC,,,Voters Cast,122,0,815,937
kern,43570,SOVC,,,Cards Cast,78,0,457,535
kern,43570,SOVC,,,Registered Voters,810,810,810,810
kern,43570,SOVC,,,Voters Cast,78,0,457,535
kern,43572,SOVC,,,Cards Cast,89,0,449,538
kern,43572,SOVC,,,Registered Voters,887,887,887,887
kern,43572,SOVC,,,Voters Cast,89,0,449,538
kern,44103,SOVC,,,Cards Cast,99,0,879,978
kern,44103,SOVC,,,Registered Voters,1095,1095,1095,1095
kern,44103,SOVC,,,Voters Cast,99,0,879,978
kern,44104,SOVC,,,Cards Cast,104,0,1185,1289
kern,44104,SOVC,,,Registered Voters,1669,1669,1669,1669
kern,44104,SOVC,,,Voters Cast,104,0,1185,1289
kern,44105,SOVC,,,Cards Cast,91,0,716,807
kern,44105,SOVC,,,Registered Voters,1097,1097,1097,1097
kern,44105,SOVC,,,Voters Cast,91,0,716,807
kern,44106,SOVC,,,Cards Cast,98,0,906,1004
kern,44106,SOVC,,,Registered Voters,1303,1303,1303,1303
kern,44106,SOVC,,,Voters Cast,98,0,906,1004
kern,44107,SOVC,,,Cards Cast,69,0,1149,1218
kern,44107,SOVC,,,Registered Voters,1405,1405,1405,1405
kern,44107,SOVC,,,Voters Cast,69,0,1149,1218
kern,44112,SOVC,,,Cards Cast,97,0,756,853
kern,44112,SOVC,,,Registered Voters,1010,1010,1010,1010
kern,44112,SOVC,,,Voters Cast,97,0,756,853
kern,44113,SOVC,,,Cards Cast,91,0,567,658
kern,44113,SOVC,,,Registered Voters,803,803,803,803
kern,44113,SOVC,,,Voters Cast,91,0,567,658
kern,50020,SOVC,,,Cards Cast,132,0,484,616
kern,50020,SOVC,,,Registered Voters,1131,1131,1131,1131
kern,50020,SOVC,,,Voters Cast,132,0,484,616
kern,50180,SOVC,,,Cards Cast,94,0,590,684
kern,50180,SOVC,,,Registered Voters,1094,1094,1094,1094
kern,50180,SOVC,,,Voters Cast,94,0,590,684
kern,50190,SOVC,,,Cards Cast,137,0,693,830
kern,50190,SOVC,,,Registered Voters,1444,1444,1444,1444
kern,50190,SOVC,,,Voters Cast,137,0,693,830
kern,50200,SOVC,,,Cards Cast,105,0,536,641
kern,50200,SOVC,,,Registered Voters,1155,1155,1155,1155
kern,50200,SOVC,,,Voters Cast,105,0,536,641
kern,50211,SOVC,,,Cards Cast,171,0,921,1092
kern,50211,SOVC,,,Registered Voters,1674,1674,1674,1674
kern,50211,SOVC,,,Voters Cast,171,0,921,1092
kern,50501,SOVC,,,Cards Cast,31,0,165,196
kern,50501,SOVC,,,Registered Voters,487,487,487,487
kern,50501,SOVC,,,Voters Cast,31,0,165,196
kern,50503,SOVC,,,Cards Cast,26,0,270,296
kern,50503,SOVC,,,Registered Voters,614,614,614,614
kern,50503,SOVC,,,Voters Cast,26,0,270,296
kern,50505,SOVC,,,Cards Cast,48,0,355,403
kern,50505,SOVC,,,Registered Voters,691,691,691,691
kern,50505,SOVC,,,Voters Cast,48,0,355,403
kern,50506,SOVC,,,Cards Cast,45,0,322,367
kern,50506,SOVC,,,Registered Voters,952,952,952,952
kern,50506,SOVC,,,Voters Cast,45,0,322,367
kern,50507,SOVC,,,Cards Cast,41,0,431,472
kern,50507,SOVC,,,Registered Voters,1131,1131,1131,1131
kern,50507,SOVC,,,Voters Cast,41,0,431,472
kern,50509,SOVC,,,Cards Cast,142,0,597,739
kern,50509,SOVC,,,Registered Voters,1560,1560,1560,1560
kern,50509,SOVC,,,Voters Cast,142,0,597,739
kern,50511,SOVC,,,Cards Cast,69,0,565,634
kern,50511,SOVC,,,Registered Voters,1636,1636,1636,1636
